segment;pas;paire;succes;attendu
S010;870;alpha->epsilon;1;0.7378345498783455
S010;916;alpha->epsilon;1;0.883030303030303
S010;919;alpha->epsilon;1;0.883030303030303
S010;951;alpha->epsilon;1;0.848316342292246
S010;962;alpha->epsilon;1;0.8072066522944257
S010;965;alpha->epsilon;1;0.8072066522944257
S010;972;alpha->epsilon;1;0.848316342292246
S010;1025;alpha->epsilon;1;0.8264908600539407
S010;1044;alpha->epsilon;0;0.883030303030303
S010;1083;alpha->epsilon;1;0.7254842615012107
S010;1111;alpha->epsilon;0;0.883030303030303
S010;1119;alpha->epsilon;0;0.7789125863622709
S010;1123;alpha->epsilon;0;0.7254842615012107
S010;1153;alpha->epsilon;1;0.8264908600539407
S010;1158;alpha->epsilon;1;0.7789125863622709
S010;1167;alpha->epsilon;1;0.7789125863622709
S010;1172;alpha->epsilon;1;0.883030303030303
S010;1205;alpha->epsilon;1;0.8878390734532154
S011;4;alpha->epsilon;1;0.848316342292246
S011;60;alpha->epsilon;1;0.8072066522944257
S011;68;alpha->epsilon;1;0.8072066522944257
S011;88;alpha->epsilon;1;0.8264908600539407
S011;95;alpha->epsilon;1;0.883030303030303
S011;108;alpha->epsilon;1;0.883030303030303
S011;170;alpha->epsilon;1;0.8878390734532154
S011;211;alpha->epsilon;1;0.8072066522944257
S011;223;alpha->epsilon;1;0.848316342292246
S011;237;alpha->epsilon;0;0.883030303030303
S011;267;alpha->epsilon;0;0.7789125863622709
S011;304;alpha->epsilon;1;0.7254842615012107
S011;313;alpha->epsilon;1;0.8264908600539407
S011;342;alpha->epsilon;1;0.8264908600539407
S011;383;alpha->epsilon;1;0.7378345498783455
S011;392;alpha->epsilon;1;0.7378345498783455
S011;460;alpha->epsilon;1;0.8878390734532154
S011;465;alpha->epsilon;1;0.8878390734532154
S011;477;alpha->epsilon;1;0.848316342292246
S011;487;alpha->epsilon;1;0.8878390734532154
S011;490;alpha->epsilon;1;0.848316342292246
S011;493;alpha->epsilon;1;0.8878390734532154
S011;547;alpha->epsilon;0;0.7254842615012107
S011;556;alpha->epsilon;0;0.7254842615012107
S011;610;alpha->epsilon;1;0.7254842615012107
S011;697;alpha->epsilon;1;0.7789125863622709
S011;700;alpha->epsilon;1;0.883030303030303
S011;739;alpha->epsilon;1;0.7378345498783455
S011;757;alpha->epsilon;1;0.848316342292246
S011;762;alpha->epsilon;1;0.883030303030303
S011;790;alpha->epsilon;1;0.8072066522944257
S011;797;alpha->epsilon;1;0.8072066522944257
S011;864;alpha->epsilon;1;0.7254842615012107
S011;902;alpha->epsilon;1;0.848316342292246
S011;908;alpha->epsilon;1;0.8878390734532154
S011;939;alpha->epsilon;1;0.883030303030303
S011;944;alpha->epsilon;1;0.883030303030303
S011;965;alpha->epsilon;1;0.8878390734532154
S011;968;alpha->epsilon;1;0.8072066522944257
S011;971;alpha->epsilon;1;0.8072066522944257
S011;984;alpha->epsilon;1;0.8878390734532154
S011;1007;alpha->epsilon;1;0.883030303030303
S011;1043;alpha->epsilon;1;0.8072066522944257
S011;1081;alpha->epsilon;1;0.7254842615012107
S011;1084;alpha->epsilon;1;0.8264908600539407
S011;1162;alpha->epsilon;1;0.7254842615012107
S011;1188;alpha->epsilon;1;0.7378345498783455
S011;1341;alpha->epsilon;1;0.7378345498783455
S011;1371;alpha->epsilon;1;0.7254842615012107
S011;1404;alpha->epsilon;1;0.8072066522944257
S011;1412;alpha->epsilon;1;0.8072066522944257
S012;12;alpha->epsilon;0;0.7789125863622709
S012;80;alpha->epsilon;1;0.7789125863622709
S012;83;alpha->epsilon;1;0.7254842615012107
S012;143;alpha->epsilon;1;0.8264908600539407
S012;147;alpha->epsilon;1;0.7789125863622709
S012;158;alpha->epsilon;1;0.883030303030303
S012;166;alpha->epsilon;1;0.883030303030303
S012;178;alpha->epsilon;0;0.8878390734532154
S012;204;alpha->epsilon;1;0.848316342292246
S012;287;alpha->epsilon;1;0.8072066522944257
S012;293;alpha->epsilon;1;0.7378345498783455
S012;309;alpha->epsilon;1;0.8878390734532154
S012;338;alpha->epsilon;1;0.7254842615012107
S012;346;alpha->epsilon;1;0.7789125863622709
S012;352;alpha->epsilon;1;0.7789125863622709
S012;420;alpha->epsilon;0;0.7378345498783455
S012;423;alpha->epsilon;0;0.8072066522944257
S012;429;alpha->epsilon;1;0.8072066522944257
S012;456;alpha->epsilon;1;0.8878390734532154
S012;460;alpha->epsilon;1;0.848316342292246
S012;462;alpha->epsilon;1;0.8878390734532154
S012;509;alpha->epsilon;0;0.7789125863622709
S012;512;alpha->epsilon;0;0.7789125863622709
S012;543;alpha->epsilon;1;0.7254842615012107
S012;557;alpha->epsilon;1;0.8264908600539407
S012;566;alpha->epsilon;1;0.8878390734532154
S012;581;alpha->epsilon;1;0.883030303030303
S012;610;alpha->epsilon;0;0.8072066522944257
S012;660;alpha->epsilon;1;0.8878390734532154
S012;685;alpha->epsilon;1;0.848316342292246
S012;692;alpha->epsilon;1;0.848316342292246
S012;710;alpha->epsilon;1;0.8878390734532154
S012;714;alpha->epsilon;1;0.8878390734532154
S012;764;alpha->epsilon;1;0.7254842615012107
S012;780;alpha->epsilon;1;0.7789125863622709
S012;784;alpha->epsilon;1;0.8264908600539407
S012;804;alpha->epsilon;1;0.848316342292246
S012;811;alpha->epsilon;1;0.8072066522944257
S012;877;alpha->epsilon;1;0.7378345498783455
S012;935;alpha->epsilon;1;0.7254842615012107
S012;937;alpha->epsilon;1;0.7254842615012107
S012;943;alpha->epsilon;1;0.7254842615012107
S012;975;alpha->epsilon;1;0.8878390734532154
S012;988;alpha->epsilon;1;0.883030303030303
S012;1037;alpha->epsilon;1;0.8264908600539407
S012;1048;alpha->epsilon;1;0.7789125863622709
S012;1096;alpha->epsilon;1;0.8072066522944257
S012;1100;alpha->epsilon;1;0.8072066522944257
S012;1102;alpha->epsilon;1;0.8072066522944257
S012;1106;alpha->epsilon;1;0.848316342292246
S012;1123;alpha->epsilon;1;0.8264908600539407
S012;1128;alpha->epsilon;1;0.883030303030303
S012;1181;alpha->epsilon;0;0.7254842615012107
S012;1205;alpha->epsilon;1;0.7789125863622709
S012;1320;alpha->epsilon;1;0.7789125863622709
S012;1341;alpha->epsilon;1;0.8878390734532154
S012;1364;alpha->epsilon;1;0.8878390734532154
S012;1366;alpha->epsilon;1;0.8878390734532154
S013;9;alpha->epsilon;1;0.7254842615012107
S013;16;alpha->epsilon;0;0.8264908600539407
S013;89;alpha->epsilon;0;0.7254842615012107
S013;120;alpha->epsilon;1;0.7254842615012107
S013;133;alpha->epsilon;1;0.7789125863622709
S013;161;alpha->epsilon;1;0.7378345498783455
S013;169;alpha->epsilon;1;0.8072066522944257
S013;172;alpha->epsilon;1;0.848316342292246
S013;236;alpha->epsilon;0;0.7254842615012107
S013;263;alpha->epsilon;1;0.7789125863622709
S013;287;alpha->epsilon;1;0.883030303030303
S013;323;alpha->epsilon;1;0.7789125863622709
S013;342;alpha->epsilon;1;0.883030303030303
S013;344;alpha->epsilon;1;0.883030303030303
S013;348;alpha->epsilon;1;0.8878390734532154
S013;352;alpha->epsilon;1;0.848316342292246
S013;364;alpha->epsilon;1;0.848316342292246
S013;384;alpha->epsilon;1;0.7254842615012107
S013;388;alpha->epsilon;1;0.7254842615012107
S013;397;alpha->epsilon;1;0.7254842615012107
S013;421;alpha->epsilon;1;0.8072066522944257
S013;455;alpha->epsilon;1;0.7789125863622709
S013;482;alpha->epsilon;0;0.7378345498783455
S013;487;alpha->epsilon;0;0.8072066522944257
S013;513;alpha->epsilon;1;0.8072066522944257
S013;515;alpha->epsilon;1;0.848316342292246
S013;543;alpha->epsilon;1;0.8264908600539407
S013;552;alpha->epsilon;1;0.7789125863622709
S013;611;alpha->epsilon;1;0.7378345498783455
S013;613;alpha->epsilon;1;0.7378345498783455
S013;721;alpha->epsilon;1;0.7378345498783455
S013;741;alpha->epsilon;1;0.883030303030303
S013;773;alpha->epsilon;1;0.8878390734532154
S013;795;alpha->epsilon;1;0.8264908600539407
S013;843;alpha->epsilon;0;0.7378345498783455
S013;855;alpha->epsilon;1;0.8072066522944257
S013;881;alpha->epsilon;1;0.848316342292246
S013;917;alpha->epsilon;0;0.8264908600539407
S013;943;alpha->epsilon;1;0.7789125863622709
S013;973;alpha->epsilon;1;0.8878390734532154
S013;980;alpha->epsilon;1;0.8878390734532154
S013;1035;alpha->epsilon;1;0.7254842615012107
S013;1040;alpha->epsilon;1;0.7254842615012107
S013;1042;alpha->epsilon;1;0.7254842615012107
S013;1050;alpha->epsilon;1;0.8264908600539407
S013;1053;alpha->epsilon;1;0.7254842615012107
S013;1093;alpha->epsilon;0;0.8264908600539407
S013;1218;alpha->epsilon;0;0.6683046683046683
S013;1220;alpha->epsilon;0;0.7254842615012107
S013;1351;alpha->epsilon;0;0.8072066522944257
S013;1385;alpha->epsilon;1;0.7378345498783455
S013;1411;alpha->epsilon;0;0.7789125863622709
S014;5;alpha->epsilon;1;0.8264908600539407
S014;37;alpha->epsilon;1;0.7378345498783455
S014;80;alpha->epsilon;1;0.8072066522944257
S014;108;alpha->epsilon;1;0.7789125863622709
S014;159;alpha->epsilon;0;0.848316342292246
S014;188;alpha->epsilon;0;0.7378345498783455
S014;226;alpha->epsilon;0;0.8072066522944257
S014;250;alpha->epsilon;1;0.7378345498783455
S014;291;alpha->epsilon;0;0.7254842615012107
S014;295;alpha->epsilon;0;0.7254842615012107
S014;321;alpha->epsilon;1;0.7254842615012107
S014;349;alpha->epsilon;0;0.848316342292246
S014;397;alpha->epsilon;1;0.8072066522944257
S014;426;alpha->epsilon;0;0.7789125863622709
S014;428;alpha->epsilon;0;0.7789125863622709
S014;456;alpha->epsilon;1;0.7254842615012107
S014;487;alpha->epsilon;0;0.848316342292246
S014;513;alpha->epsilon;0;0.8072066522944257
S014;518;alpha->epsilon;1;0.7378345498783455
S014;526;alpha->epsilon;1;0.7378345498783455
S014;531;alpha->epsilon;1;0.8072066522944257
S014;540;alpha->epsilon;1;0.8072066522944257
S014;542;alpha->epsilon;1;0.8878390734532154
S014;581;alpha->epsilon;1;0.8264908600539407
S014;619;alpha->epsilon;1;0.8264908600539407
S014;634;alpha->epsilon;1;0.8264908600539407
S014;674;alpha->epsilon;1;0.8264908600539407
S014;695;alpha->epsilon;1;0.8878390734532154
S014;717;alpha->epsilon;1;0.8072066522944257
S014;731;alpha->epsilon;1;0.848316342292246
S014;774;alpha->epsilon;1;0.7378345498783455
S014;785;alpha->epsilon;1;0.8072066522944257
S014;795;alpha->epsilon;1;0.848316342292246
S014;797;alpha->epsilon;1;0.8878390734532154
S014;840;alpha->epsilon;1;0.7378345498783455
S014;857;alpha->epsilon;1;0.8878390734532154
S014;889;alpha->epsilon;1;0.8264908600539407
S014;916;alpha->epsilon;1;0.848316342292246
S014;943;alpha->epsilon;1;0.8878390734532154
S014;955;alpha->epsilon;1;0.8878390734532154
S014;1002;alpha->epsilon;1;0.7254842615012107
S014;1029;alpha->epsilon;1;0.848316342292246
S014;1039;alpha->epsilon;1;0.848316342292246
S014;1082;alpha->epsilon;1;0.7254842615012107
S014;1124;alpha->epsilon;1;0.8072066522944257
S014;1133;alpha->epsilon;1;0.8072066522944257
S014;1142;alpha->epsilon;1;0.8878390734532154
S014;1171;alpha->epsilon;1;0.7254842615012107
S014;1177;alpha->epsilon;1;0.7254842615012107
S014;1213;alpha->epsilon;1;0.7378345498783455
S014;1217;alpha->epsilon;1;0.7378345498783455
S014;1238;alpha->epsilon;1;0.848316342292246
S014;1360;alpha->epsilon;1;0.8878390734532154
S014;1398;alpha->epsilon;1;0.8072066522944257
S014;1401;alpha->epsilon;1;0.7378345498783455
S015;10;alpha->epsilon;1;0.8878390734532154
S015;32;alpha->epsilon;0;0.8072066522944257
S015;42;alpha->epsilon;0;0.8072066522944257
S015;99;alpha->epsilon;1;0.7378345498783455
S015;127;alpha->epsilon;1;0.7789125863622709
S015;130;alpha->epsilon;1;0.7789125863622709
S015;135;alpha->epsilon;1;0.7789125863622709
S015;141;alpha->epsilon;1;0.8264908600539407
S015;192;alpha->epsilon;1;0.848316342292246
S015;208;alpha->epsilon;1;0.883030303030303
S015;216;alpha->epsilon;0;0.883030303030303
S015;220;alpha->epsilon;0;0.8264908600539407
S015;249;alpha->epsilon;1;0.8264908600539407
S015;390;alpha->epsilon;1;0.7789125863622709
S015;416;alpha->epsilon;1;0.7378345498783455
S015;420;alpha->epsilon;1;0.7378345498783455
S015;422;alpha->epsilon;1;0.7378345498783455
S015;433;alpha->epsilon;1;0.8072066522944257
S015;446;alpha->epsilon;0;0.848316342292246
S015;451;alpha->epsilon;1;0.848316342292246
S015;475;alpha->epsilon;1;0.848316342292246
S015;502;alpha->epsilon;1;0.7378345498783455
S015;505;alpha->epsilon;1;0.8072066522944257
S015;518;alpha->epsilon;1;0.8072066522944257
S015;545;alpha->epsilon;0;0.7789125863622709
S015;554;alpha->epsilon;0;0.8264908600539407
S015;585;alpha->epsilon;1;0.7254842615012107
S015;629;alpha->epsilon;1;0.7378345498783455
S015;655;alpha->epsilon;1;0.7789125863622709
S015;661;alpha->epsilon;1;0.7254842615012107
S015;709;alpha->epsilon;1;0.8072066522944257
S015;727;alpha->epsilon;0;0.8264908600539407
S015;754;alpha->epsilon;1;0.7789125863622709
S015;761;alpha->epsilon;1;0.7254842615012107
S015;764;alpha->epsilon;1;0.7254842615012107
S015;806;alpha->epsilon;0;0.7789125863622709
S015;833;alpha->epsilon;0;0.8264908600539407
S015;835;alpha->epsilon;0;0.8264908600539407
S015;844;alpha->epsilon;1;0.7789125863622709
S015;857;alpha->epsilon;1;0.7789125863622709
S015;863;alpha->epsilon;1;0.8264908600539407
S015;918;alpha->epsilon;1;0.7378345498783455
S015;920;alpha->epsilon;1;0.8072066522944257
S015;947;alpha->epsilon;0;0.8264908600539407
S015;979;alpha->epsilon;1;0.7254842615012107
S015;982;alpha->epsilon;1;0.7789125863622709
S016;16;alpha->epsilon;1;0.7254842615012107
S016;19;alpha->epsilon;1;0.7254842615012107
S016;23;alpha->epsilon;1;0.7254842615012107
S016;31;alpha->epsilon;1;0.7789125863622709
S016;110;alpha->epsilon;1;0.8072066522944257
S016;140;alpha->epsilon;0;0.7789125863622709
S016;171;alpha->epsilon;0;0.7254842615012107
S016;179;alpha->epsilon;0;0.7254842615012107
S016;212;alpha->epsilon;1;0.7254842615012107
S016;214;alpha->epsilon;1;0.7254842615012107
S016;220;alpha->epsilon;1;0.7789125863622709
S016;235;alpha->epsilon;1;0.883030303030303
S016;253;alpha->epsilon;0;0.8264908600539407
S016;255;alpha->epsilon;0;0.8264908600539407
S016;258;alpha->epsilon;0;0.8264908600539407
S016;267;alpha->epsilon;0;0.8264908600539407
S016;290;alpha->epsilon;0;0.7254842615012107
S016;292;alpha->epsilon;0;0.7254842615012107
S016;296;alpha->epsilon;0;0.8264908600539407
S016;299;alpha->epsilon;0;0.7254842615012107
S016;328;alpha->epsilon;1;0.7254842615012107
S016;330;alpha->epsilon;1;0.7789125863622709
S016;332;alpha->epsilon;1;0.8264908600539407
S016;355;alpha->epsilon;1;0.8878390734532154
S016;374;alpha->epsilon;1;0.8264908600539407
S016;381;alpha->epsilon;1;0.7789125863622709
S016;406;alpha->epsilon;1;0.8072066522944257
S016;437;alpha->epsilon;1;0.8264908600539407
S016;482;alpha->epsilon;1;0.7378345498783455
S016;533;alpha->epsilon;0;0.7254842615012107
S016;547;alpha->epsilon;0;0.7789125863622709
S016;590;alpha->epsilon;1;0.7789125863622709
S016;655;alpha->epsilon;1;0.7378345498783455
S016;661;alpha->epsilon;1;0.848316342292246
S016;689;alpha->epsilon;1;0.848316342292246
S016;696;alpha->epsilon;1;0.8878390734532154
S016;739;alpha->epsilon;1;0.8878390734532154
S016;775;alpha->epsilon;1;0.7254842615012107
S016;807;alpha->epsilon;1;0.8072066522944257
S016;830;alpha->epsilon;1;0.8878390734532154
S016;853;alpha->epsilon;1;0.7789125863622709
S016;873;alpha->epsilon;1;0.8264908600539407
S016;880;alpha->epsilon;1;0.8264908600539407
S016;897;alpha->epsilon;1;0.883030303030303
S016;919;alpha->epsilon;0;0.8072066522944257
S016;948;alpha->epsilon;1;0.8072066522944257
S016;983;alpha->epsilon;1;0.7789125863622709
S016;1034;alpha->epsilon;1;0.7378345498783455
S016;1036;alpha->epsilon;1;0.7378345498783455
S016;1082;alpha->epsilon;1;0.848316342292246
S016;1131;alpha->epsilon;1;0.8072066522944257
S016;1160;alpha->epsilon;1;0.8264908600539407
S016;1196;alpha->epsilon;1;0.848316342292246
S016;1205;alpha->epsilon;1;0.848316342292246
S016;1255;alpha->epsilon;0;0.7378345498783455
S016;1323;alpha->epsilon;0;0.8072066522944257
S016;1343;alpha->epsilon;1;0.8072066522944257
S016;1367;alpha->epsilon;1;0.848316342292246
S016;1394;alpha->epsilon;1;0.883030303030303
S016;1399;alpha->epsilon;1;0.7789125863622709
S017;20;alpha->epsilon;1;0.8264908600539407
S017;91;alpha->epsilon;1;0.7254842615012107
S017;118;alpha->epsilon;1;0.848316342292246
S017;120;alpha->epsilon;1;0.8072066522944257
S017;137;alpha->epsilon;1;0.848316342292246
S017;183;alpha->epsilon;1;0.8264908600539407
S017;201;alpha->epsilon;0;0.883030303030303
S017;237;alpha->epsilon;1;0.8264908600539407
S017;305;alpha->epsilon;1;0.883030303030303
S017;324;alpha->epsilon;1;0.7789125863622709
S017;336;alpha->epsilon;1;0.7789125863622709
S017;353;alpha->epsilon;1;0.883030303030303
S017;376;alpha->epsilon;1;0.8878390734532154
S017;412;alpha->epsilon;1;0.7378345498783455
S017;420;alpha->epsilon;1;0.8878390734532154
S017;459;alpha->epsilon;1;0.8878390734532154
S017;510;alpha->epsilon;1;0.7378345498783455
S017;548;alpha->epsilon;1;0.7789125863622709
S017;550;alpha->epsilon;1;0.7254842615012107
S017;565;alpha->epsilon;1;0.8264908600539407
S017;638;alpha->epsilon;1;0.7378345498783455
S017;643;alpha->epsilon;1;0.7378345498783455
S017;657;alpha->epsilon;1;0.848316342292246
S017;675;alpha->epsilon;1;0.8264908600539407
S017;744;alpha->epsilon;1;0.7378345498783455
S017;749;alpha->epsilon;1;0.7378345498783455
S017;751;alpha->epsilon;1;0.8072066522944257
S017;768;alpha->epsilon;1;0.8878390734532154
S017;818;alpha->epsilon;1;0.848316342292246
S017;827;alpha->epsilon;1;0.848316342292246
S017;831;alpha->epsilon;1;0.8878390734532154
S017;858;alpha->epsilon;0;0.7254842615012107
S017;867;alpha->epsilon;1;0.7254842615012107
S017;885;alpha->epsilon;1;0.883030303030303
S017;939;alpha->epsilon;0;0.7254842615012107
S017;966;alpha->epsilon;1;0.8264908600539407
S017;972;alpha->epsilon;1;0.7254842615012107
S017;1000;alpha->epsilon;1;0.8072066522944257
S017;1004;alpha->epsilon;1;0.848316342292246
S017;1015;alpha->epsilon;1;0.848316342292246
S017;1021;alpha->epsilon;1;0.8878390734532154
S017;1067;alpha->epsilon;1;0.8072066522944257
S017;1069;alpha->epsilon;1;0.8878390734532154
S017;1102;alpha->epsilon;0;0.883030303030303
S017;1107;alpha->epsilon;0;0.7254842615012107
S017;1117;alpha->epsilon;0;0.8264908600539407
S017;1124;alpha->epsilon;0;0.883030303030303
S017;1170;alpha->epsilon;1;0.7254842615012107
S017;1214;alpha->epsilon;1;0.848316342292246
S017;1257;alpha->epsilon;0;0.7789125863622709
S017;1324;alpha->epsilon;0;0.7789125863622709
S017;1333;alpha->epsilon;0;0.7254842615012107
S017;1342;alpha->epsilon;0;0.7789125863622709
S017;1359;alpha->epsilon;1;0.883030303030303
S017;1362;alpha->epsilon;1;0.8264908600539407
S017;1400;alpha->epsilon;1;0.848316342292246
S017;1411;alpha->epsilon;1;0.7378345498783455
S018;1;alpha->epsilon;1;0.7789125863622709
S018;9;alpha->epsilon;1;0.8264908600539407
S018;54;alpha->epsilon;1;0.7378345498783455
S018;80;alpha->epsilon;1;0.7789125863622709
S018;85;alpha->epsilon;1;0.7789125863622709
S018;102;alpha->epsilon;1;0.7789125863622709
S018;156;alpha->epsilon;1;0.7378345498783455
S018;166;alpha->epsilon;1;0.848316342292246
S018;215;alpha->epsilon;1;0.7378345498783455
S018;231;alpha->epsilon;1;0.848316342292246
S018;247;alpha->epsilon;1;0.8264908600539407
S018;261;alpha->epsilon;1;0.883030303030303
S018;279;alpha->epsilon;1;0.883030303030303
S018;287;alpha->epsilon;1;0.8878390734532154
S018;292;alpha->epsilon;1;0.848316342292246
S018;313;alpha->epsilon;1;0.8878390734532154
S018;320;alpha->epsilon;1;0.8878390734532154
S018;350;alpha->epsilon;1;0.883030303030303
S018;444;alpha->epsilon;1;0.7254842615012107
S018;446;alpha->epsilon;1;0.7254842615012107
S018;457;alpha->epsilon;1;0.7789125863622709
S018;459;alpha->epsilon;1;0.8264908600539407
S018;472;alpha->epsilon;1;0.848316342292246
S018;495;alpha->epsilon;0;0.883030303030303
S018;555;alpha->epsilon;0;0.7254842615012107
S018;557;alpha->epsilon;0;0.7254842615012107
S018;562;alpha->epsilon;0;0.7789125863622709
S018;574;alpha->epsilon;0;0.8264908600539407
S018;617;alpha->epsilon;1;0.7789125863622709
S018;651;alpha->epsilon;1;0.7378345498783455
S018;656;alpha->epsilon;1;0.7378345498783455
S018;663;alpha->epsilon;1;0.848316342292246
S018;676;alpha->epsilon;1;0.883030303030303
S018;744;alpha->epsilon;0;0.8072066522944257
S018;748;alpha->epsilon;0;0.7378345498783455
S018;750;alpha->epsilon;0;0.8072066522944257
S018;752;alpha->epsilon;1;0.8072066522944257
S018;755;alpha->epsilon;1;0.848316342292246
S018;776;alpha->epsilon;1;0.8072066522944257
S018;786;alpha->epsilon;1;0.8072066522944257
S018;811;alpha->epsilon;1;0.8264908600539407
S018;825;alpha->epsilon;1;0.883030303030303
S018;865;alpha->epsilon;0;0.7789125863622709
S018;905;alpha->epsilon;0;0.7789125863622709
S018;908;alpha->epsilon;0;0.7254842615012107
S018;910;alpha->epsilon;0;0.7789125863622709
S018;938;alpha->epsilon;1;0.7254842615012107
S018;996;alpha->epsilon;0;0.7378345498783455
