segment;pas;appel;succes;attendu
S003;493;F33->epsilon;0;0.4169753086419753
S003;536;F33->epsilon;1;0.7468671679197995
S003;537;F33->epsilon;1;0.7075471698113207
S003;545;F33->epsilon;1;0.7973251028806584
S003;546;F33->epsilon;1;0.888507718696398
S003;548;F33->epsilon;1;0.888507718696398
S003;549;F33->epsilon;1;0.8446362515413071
S003;630;F33->epsilon;1;0.8455284552845529
S003;674;F33->epsilon;1;0.7224448897795591
S003;754;F33->epsilon;0;0.41370808678500987
S003;756;F33->epsilon;0;0.41370808678500987
S003;796;F33->epsilon;0;0.741222366710013
S003;797;F33->epsilon;0;0.6621803499327052
S003;816;F33->epsilon;1;0.38477296005462613
S003;840;F33->epsilon;1;0.893167701863354
S003;842;F33->epsilon;1;0.8446362515413071
S003;847;F33->epsilon;0;0.4936708860759494
S003;888;F33->epsilon;1;0.8514619883040936
S003;918;F33->epsilon;0;0.7495881383855024
S003;919;F33->epsilon;0;0.7495881383855024
S003;931;F33->epsilon;0;0.6952054794520548
S003;978;F33->epsilon;1;0.5026014568158168
S003;1045;F33->epsilon;0;0.48964013086150493
S003;1046;F33->epsilon;0;0.48964013086150493
S003;1072;F33->epsilon;1;0.5026014568158168
S003;1093;F33->epsilon;0;0.42836041358936483
S003;1121;F33->epsilon;1;0.8914819136522754
S003;1122;F33->epsilon;1;0.8914819136522754
S003;1150;F33->epsilon;0;0.42836041358936483
S003;1340;F33->epsilon;1;0.41370808678500987
S003;1347;F33->epsilon;1;0.6320132013201321
S003;1366;F33->epsilon;1;0.8446362515413071
S003;1367;F33->epsilon;1;0.8514619883040936
S004;93;F33->epsilon;1;0.7846638655462185
S004;113;F33->epsilon;1;0.7351097178683386
S004;114;F33->epsilon;1;0.7351097178683386
S004;116;F33->epsilon;1;0.678617157490397
S004;125;F33->epsilon;1;0.8455284552845529
S004;126;F33->epsilon;1;0.8446362515413071
S004;142;F33->epsilon;1;0.6952054794520548
S004;166;F33->epsilon;0;0.42836041358936483
S004;167;F33->epsilon;0;0.42836041358936483
S004;176;F33->epsilon;1;0.5304575163398693
S004;177;F33->epsilon;1;0.4169753086419753
S004;179;F33->epsilon;1;0.4169753086419753
S004;180;F33->epsilon;1;0.4169753086419753
S004;254;F33->epsilon;1;0.678617157490397
S004;280;F33->epsilon;1;0.5031645569620253
S004;282;F33->epsilon;1;0.5346820809248555
S004;283;F33->epsilon;1;0.47880299251870323
S004;319;F33->epsilon;1;0.41370808678500987
S004;320;F33->epsilon;1;0.41370808678500987
S004;351;F33->epsilon;0;0.42836041358936483
S004;383;F33->epsilon;1;0.8914819136522754
S004;449;F33->epsilon;1;0.6320132013201321
S004;485;F33->epsilon;0;0.6509612780936908
S004;487;F33->epsilon;0;0.7822054276880797
S004;500;F33->epsilon;0;0.7822054276880797
S004;502;F33->epsilon;0;0.6509612780936908
S004;503;F33->epsilon;0;0.6509612780936908
S004;505;F33->epsilon;0;0.6509612780936908
S004;506;F33->epsilon;0;0.6509612780936908
S004;508;F33->epsilon;0;0.6509612780936908
S004;578;F33->epsilon;1;0.8914819136522754
S004;580;F33->epsilon;1;0.8914819136522754
S004;595;F33->epsilon;1;0.5480706344015697
S004;693;F33->epsilon;0;0.7822054276880797
S004;776;F33->epsilon;1;0.6029173419773096
S004;778;F33->epsilon;1;0.7822054276880797
S004;826;F33->epsilon;1;0.893167701863354
S004;849;F33->epsilon;1;0.5155405405405405
S004;862;F33->epsilon;1;0.7822054276880797
S004;881;F33->epsilon;1;0.6959459459459459
S004;883;F33->epsilon;1;0.6476426799007444
S004;948;F33->epsilon;0;0.6509612780936908
S004;949;F33->epsilon;0;0.5304575163398693
S004;989;F33->epsilon;1;0.7822054276880797
S004;1003;F33->epsilon;1;0.7224448897795591
S004;1064;F33->epsilon;1;0.6621803499327052
S004;1066;F33->epsilon;1;0.6952054794520548
S004;1088;F33->epsilon;1;0.7075471698113207
S004;1107;F33->epsilon;1;0.8744113029827315
S004;1186;F33->epsilon;0;0.6621803499327052
S004;1187;F33->epsilon;0;0.6621803499327052
S004;1189;F33->epsilon;0;0.5480706344015697
S004;1190;F33->epsilon;0;0.5480706344015697
S004;1238;F33->epsilon;0;0.8333333333333334
S004;1239;F33->epsilon;0;0.7033492822966507
S004;1241;F33->epsilon;0;0.5031645569620253
S004;1255;F33->epsilon;0;0.42836041358936483
S004;1256;F33->epsilon;0;0.42836041358936483
S004;1327;F33->epsilon;0;0.4169753086419753
S004;1335;F33->epsilon;0;0.7822054276880797
S004;1401;F33->epsilon;0;0.5304575163398693
S004;1403;F33->epsilon;0;0.5304575163398693
S005;49;F33->epsilon;1;0.6621803499327052
S005;60;F33->epsilon;1;0.5480706344015697
S005;102;F33->epsilon;0;0.6265560165975104
S005;108;F33->epsilon;0;0.6029173419773096
S005;110;F33->epsilon;0;0.6029173419773096
S005;198;F33->epsilon;0;0.5304575163398693
S005;199;F33->epsilon;0;0.6509612780936908
S005;221;F33->epsilon;0;0.5304575163398693
S005;243;F33->epsilon;0;0.4169753086419753
S005;244;F33->epsilon;0;0.4169753086419753
S005;260;F33->epsilon;0;0.6509612780936908
S005;303;F33->epsilon;1;0.4169753086419753
S005;305;F33->epsilon;1;0.5304575163398693
S005;306;F33->epsilon;1;0.5304575163398693
S005;339;F33->epsilon;0;0.7973251028806584
S005;344;F33->epsilon;0;0.5026014568158168
S005;371;F33->epsilon;1;0.38477296005462613
S005;372;F33->epsilon;1;0.38477296005462613
S005;445;F33->epsilon;1;0.7846638655462185
S005;451;F33->epsilon;1;0.7846638655462185
S005;452;F33->epsilon;1;0.893167701863354
S005;467;F33->epsilon;1;0.8446362515413071
S005;468;F33->epsilon;1;0.6959459459459459
S005;486;F33->epsilon;0;0.5480706344015697
S005;487;F33->epsilon;0;0.41370808678500987
S005;579;F33->epsilon;1;0.6509612780936908
S005;581;F33->epsilon;1;0.6509612780936908
S005;582;F33->epsilon;1;0.5304575163398693
S005;584;F33->epsilon;1;0.4169753086419753
S005;596;F33->epsilon;0;0.8293103448275863
S005;642;F33->epsilon;0;0.5304575163398693
S005;686;F33->epsilon;1;0.5304575163398693
S005;714;F33->epsilon;0;0.6952054794520548
S005;749;F33->epsilon;1;0.8272552783109405
S005;750;F33->epsilon;1;0.7351097178683386
S005;752;F33->epsilon;1;0.678617157490397
S005;781;F33->epsilon;1;0.41370808678500987
S005;797;F33->epsilon;1;0.893167701863354
S005;798;F33->epsilon;1;0.893167701863354
S005;817;F33->epsilon;0;0.678617157490397
S005;854;F33->epsilon;0;0.5304575163398693
S005;874;F33->epsilon;1;0.6509612780936908
S005;897;F33->epsilon;0;0.6079734219269103
S005;918;F33->epsilon;1;0.6320132013201321
S005;938;F33->epsilon;1;0.7591623036649214
S005;960;F33->epsilon;0;0.7040816326530612
S005;961;F33->epsilon;0;0.6170212765957447
S005;988;F33->epsilon;1;0.8914819136522754
S006;109;F33->epsilon;0;0.5155405405405405
S006;123;F33->epsilon;0;0.5304575163398693
S006;124;F33->epsilon;0;0.5304575163398693
S006;203;F33->epsilon;0;0.5304575163398693
S006;346;F33->epsilon;1;0.6320132013201321
S006;391;F33->epsilon;1;0.7846638655462185
S006;404;F33->epsilon;1;0.38477296005462613
S006;437;F33->epsilon;1;0.8514619883040936
S006;438;F33->epsilon;1;0.8744113029827315
S006;496;F33->epsilon;1;0.6509612780936908
S006;535;F33->epsilon;0;0.41370808678500987
S006;536;F33->epsilon;0;0.41370808678500987
S006;538;F33->epsilon;0;0.5480706344015697
S006;539;F33->epsilon;0;0.41370808678500987
S006;541;F33->epsilon;0;0.38477296005462613
S006;542;F33->epsilon;0;0.38477296005462613
S006;617;F33->epsilon;1;0.5026014568158168
S006;636;F33->epsilon;1;0.7846638655462185
S006;638;F33->epsilon;1;0.893167701863354
S006;685;F33->epsilon;0;0.7033492822966507
S006;687;F33->epsilon;0;0.7351097178683386
S006;688;F33->epsilon;0;0.6476426799007444
S006;765;F33->epsilon;0;0.5155405405405405
S006;766;F33->epsilon;0;0.42836041358936483
S006;787;F33->epsilon;0;0.4169753086419753
S006;789;F33->epsilon;0;0.5304575163398693
S006;794;F33->epsilon;0;0.6509612780936908
S006;803;F33->epsilon;1;0.6509612780936908
S006;804;F33->epsilon;1;0.5304575163398693
S006;810;F33->epsilon;1;0.5304575163398693
S006;811;F33->epsilon;1;0.4169753086419753
S006;824;F33->epsilon;1;0.8914819136522754
S006;847;F33->epsilon;1;0.38477296005462613
S006;868;F33->epsilon;1;0.7224448897795591
S006;879;F33->epsilon;1;0.6509612780936908
S006;893;F33->epsilon;1;0.741222366710013
S006;894;F33->epsilon;1;0.8829365079365079
S006;918;F33->epsilon;0;0.706766917293233
S006;919;F33->epsilon;0;0.6476426799007444
S006;937;F33->epsilon;0;0.4169753086419753
S006;938;F33->epsilon;0;0.4169753086419753
S006;951;F33->epsilon;0;0.4169753086419753
S006;983;F33->epsilon;0;0.8744113029827315
S006;984;F33->epsilon;0;0.8455284552845529
S006;1012;F33->epsilon;0;0.38477296005462613
S006;1051;F33->epsilon;0;0.5145631067961165
S006;1052;F33->epsilon;0;0.5031645569620253
S006;1081;F33->epsilon;1;0.8744113029827315
S006;1119;F33->epsilon;0;0.7846638655462185
S006;1137;F33->epsilon;1;0.6320132013201321
S006;1138;F33->epsilon;1;0.6320132013201321
S006;1212;F33->epsilon;0;0.7973251028806584
S006;1214;F33->epsilon;0;0.6952054794520548
S006;1215;F33->epsilon;0;0.7973251028806584
S006;1362;F33->epsilon;1;0.6265560165975104
S007;133;F33->epsilon;1;0.6509612780936908
S007;143;F33->epsilon;1;0.8744113029827315
S007;144;F33->epsilon;1;0.8455284552845529
S007;146;F33->epsilon;1;0.7495881383855024
S007;147;F33->epsilon;1;0.7075471698113207
S007;169;F33->epsilon;0;0.7224448897795591
S007;177;F33->epsilon;0;0.5155405405405405
S007;250;F33->epsilon;1;0.6320132013201321
S007;251;F33->epsilon;1;0.6320132013201321
S007;325;F33->epsilon;1;0.6509612780936908
S007;327;F33->epsilon;1;0.6509612780936908
S007;328;F33->epsilon;1;0.5304575163398693
S007;330;F33->epsilon;1;0.5304575163398693
S007;331;F33->epsilon;1;0.4169753086419753
S007;351;F33->epsilon;1;0.5155405405405405
S007;366;F33->epsilon;1;0.6476426799007444
S007;409;F33->epsilon;1;0.7822054276880797
S007;470;F33->epsilon;0;0.42836041358936483
S007;471;F33->epsilon;0;0.42836041358936483
S007;481;F33->epsilon;0;0.4169753086419753
S007;489;F33->epsilon;1;0.5304575163398693
S007;497;F33->epsilon;1;0.6509612780936908
S007;502;F33->epsilon;1;0.8914819136522754
S007;504;F33->epsilon;1;0.7822054276880797
S007;562;F33->epsilon;0;0.38477296005462613
S007;569;F33->epsilon;0;0.6320132013201321
S007;586;F33->epsilon;0;0.5026014568158168
S007;587;F33->epsilon;0;0.6320132013201321
S007;602;F33->epsilon;0;0.38477296005462613
S007;621;F33->epsilon;1;0.5026014568158168
S007;645;F33->epsilon;1;0.7351097178683386
S007;659;F33->epsilon;1;0.42836041358936483
S007;909;F33->epsilon;1;0.5145631067961165
S007;932;F33->epsilon;0;0.5185185185185185
S007;933;F33->epsilon;0;0.4936708860759494
S007;935;F33->epsilon;0;0.5839753466872111
S007;936;F33->epsilon;0;0.48964013086150493
S007;960;F33->epsilon;1;0.5026014568158168
S007;993;F33->epsilon;1;0.4936708860759494
S007;995;F33->epsilon;1;0.48964013086150493
S007;996;F33->epsilon;1;0.48964013086150493
S007;1003;F33->epsilon;1;0.5480706344015697
S007;1043;F33->epsilon;0;0.678617157490397
S007;1084;F33->epsilon;0;0.5304575163398693
S007;1097;F33->epsilon;0;0.5304575163398693
S007;1112;F33->epsilon;0;0.5304575163398693
S007;1240;F33->epsilon;1;0.8914819136522754
S007;1247;F33->epsilon;1;0.8514619883040936
S007;1398;F33->epsilon;0;0.6509612780936908
S007;1399;F33->epsilon;0;0.7822054276880797
S008;48;F33->epsilon;0;0.8192371475953566
S008;68;F33->epsilon;1;0.4169753086419753
S008;69;F33->epsilon;1;0.4169753086419753
S008;137;F33->epsilon;0;0.42836041358936483
S008;207;F33->epsilon;1;0.6509612780936908
S008;233;F33->epsilon;1;0.7846638655462185
S008;340;F33->epsilon;0;0.6320132013201321
S008;341;F33->epsilon;0;0.7846638655462185
S008;383;F33->epsilon;1;0.6320132013201321
S008;395;F33->epsilon;1;0.6320132013201321
S008;397;F33->epsilon;1;0.7846638655462185
S008;408;F33->epsilon;1;0.7846638655462185
S008;426;F33->epsilon;1;0.8744113029827315
S008;433;F33->epsilon;0;0.678617157490397
S008;501;F33->epsilon;1;0.7822054276880797
S008;544;F33->epsilon;0;0.6029173419773096
S008;574;F33->epsilon;0;0.5304575163398693
S008;660;F33->epsilon;0;0.5155405405405405
S008;686;F33->epsilon;1;0.5304575163398693
S008;693;F33->epsilon;1;0.7822054276880797
S008;860;F33->epsilon;1;0.893167701863354
S008;865;F33->epsilon;1;0.7846638655462185
S008;913;F33->epsilon;1;0.6509612780936908
S008;939;F33->epsilon;1;0.8744113029827315
S008;950;F33->epsilon;1;0.5839753466872111
S008;951;F33->epsilon;1;0.5839753466872111
S008;963;F33->epsilon;1;0.7224448897795591
S008;964;F33->epsilon;1;0.6029173419773096
S008;966;F33->epsilon;1;0.6029173419773096
S008;967;F33->epsilon;1;0.6029173419773096
S008;988;F33->epsilon;1;0.48964013086150493
S008;989;F33->epsilon;1;0.48964013086150493
S008;1002;F33->epsilon;1;0.7846638655462185
S008;1049;F33->epsilon;0;0.4169753086419753
S008;1050;F33->epsilon;0;0.4169753086419753
S008;1052;F33->epsilon;0;0.4169753086419753
S008;1053;F33->epsilon;0;0.4169753086419753
S008;1110;F33->epsilon;1;0.5839753466872111
S008;1210;F33->epsilon;0;0.38477296005462613
S008;1215;F33->epsilon;0;0.6320132013201321
S008;1224;F33->epsilon;0;0.5026014568158168
S008;1231;F33->epsilon;0;0.5026014568158168
S008;1232;F33->epsilon;0;0.5026014568158168
S008;1357;F33->epsilon;1;0.6621803499327052
S008;1404;F33->epsilon;1;0.7967479674796748
S009;79;F33->epsilon;1;0.7851063829787234
S009;80;F33->epsilon;1;0.5494505494505495
S009;138;F33->epsilon;1;0.7822054276880797
S009;224;F33->epsilon;1;0.8914819136522754
S009;225;F33->epsilon;0;0.7851063829787234
S009;256;F33->epsilon;1;0.893167701863354
S009;257;F33->epsilon;1;0.893167701863354
S009;275;F33->epsilon;1;0.8514619883040936
S009;277;F33->epsilon;1;0.7351097178683386
S009;278;F33->epsilon;1;0.7351097178683386
S009;329;F33->epsilon;1;0.8744113029827315
S009;394;F33->epsilon;1;0.7351097178683386
S009;402;F33->epsilon;1;0.8744113029827315
S009;419;F33->epsilon;1;0.6265560165975104
S009;420;F33->epsilon;1;0.47880299251870323
S009;457;F33->epsilon;1;0.893167701863354
S009;546;F33->epsilon;1;0.8744113029827315
S009;640;F33->epsilon;1;0.8446362515413071
S009;641;F33->epsilon;1;0.6959459459459459
S009;675;F33->epsilon;1;0.5346820809248555
S009;676;F33->epsilon;1;0.47880299251870323
S009;682;F33->epsilon;1;0.6029173419773096
S009;683;F33->epsilon;1;0.5155405405405405
S009;685;F33->epsilon;1;0.5155405405405405
S009;686;F33->epsilon;1;0.5155405405405405
S009;748;F33->epsilon;0;0.6754385964912281
S009;750;F33->epsilon;0;0.4936708860759494
S009;895;F33->epsilon;1;0.706766917293233
S009;896;F33->epsilon;1;0.7351097178683386
S009;924;F33->epsilon;0;0.4936708860759494
S009;1059;F33->epsilon;1;0.6952054794520548
S009;1073;F33->epsilon;1;0.7075471698113207
S009;1075;F33->epsilon;1;0.5839753466872111
S009;1076;F33->epsilon;1;0.48964013086150493
S009;1108;F33->epsilon;1;0.41370808678500987
S009;1109;F33->epsilon;1;0.41370808678500987
S009;1164;F33->epsilon;1;0.6952054794520548
S009;1183;F33->epsilon;1;0.8192371475953566
S009;1214;F33->epsilon;1;0.7224448897795591
S009;1223;F33->epsilon;1;0.8744113029827315
S009;1228;F33->epsilon;1;0.8829365079365079
S009;1230;F33->epsilon;1;0.8829365079365079
S009;1231;F33->epsilon;1;0.8446362515413071
S010;34;F33->epsilon;1;0.8192371475953566
S010;63;F33->epsilon;1;0.6621803499327052
S010;83;F33->epsilon;1;0.7973251028806584
S010;114;F33->epsilon;1;0.7224448897795591
S010;163;F33->epsilon;0;0.4169753086419753
S010;164;F33->epsilon;0;0.4169753086419753
S010;166;F33->epsilon;1;0.4169753086419753
S010;281;F33->epsilon;1;0.678617157490397
S010;301;F33->epsilon;1;0.6952054794520548
S010;302;F33->epsilon;1;0.6320132013201321
S010;343;F33->epsilon;1;0.8446362515413071
S010;344;F33->epsilon;1;0.6959459459459459
S010;356;F33->epsilon;1;0.6959459459459459
S010;439;F33->epsilon;1;0.5026014568158168
S010;441;F33->epsilon;1;0.7846638655462185
S010;468;F33->epsilon;1;0.7351097178683386
S010;559;F33->epsilon;0;0.41370808678500987
S010;582;F33->epsilon;1;0.6320132013201321
S010;589;F33->epsilon;1;0.7846638655462185
S010;652;F33->epsilon;1;0.7495881383855024
S010;653;F33->epsilon;1;0.4936708860759494
S010;684;F33->epsilon;1;0.8829365079365079
S010;686;F33->epsilon;1;0.741222366710013
S010;687;F33->epsilon;1;0.8829365079365079
S010;707;F33->epsilon;1;0.5155405405405405
S010;721;F33->epsilon;1;0.6509612780936908
S010;744;F33->epsilon;1;0.6265560165975104
S010;852;F33->epsilon;1;0.38477296005462613
S010;858;F33->epsilon;1;0.38477296005462613
S010;859;F33->epsilon;1;0.38477296005462613
S010;930;F33->epsilon;1;0.4936708860759494
S010;964;F33->epsilon;1;0.6952054794520548
S010;966;F33->epsilon;1;0.7973251028806584
S010;1065;F33->epsilon;1;0.6509612780936908
S010;1103;F33->epsilon;0;0.42836041358936483
S010;1104;F33->epsilon;0;0.42836041358936483
S011;51;F33->epsilon;1;0.6952054794520548
S011;86;F33->epsilon;1;0.8455284552845529
S011;88;F33->epsilon;1;0.8514619883040936
S011;147;F33->epsilon;1;0.41370808678500987
S011;148;F33->epsilon;1;0.41370808678500987
S011;150;F33->epsilon;1;0.41370808678500987
S011;220;F33->epsilon;1;0.8272552783109405
S011;260;F33->epsilon;0;0.5304575163398693
S011;261;F33->epsilon;0;0.5304575163398693
S011;289;F33->epsilon;0;0.5304575163398693
S011;300;F33->epsilon;1;0.4169753086419753
S011;320;F33->epsilon;1;0.8514619883040936
S011;335;F33->epsilon;1;0.42836041358936483
S011;336;F33->epsilon;1;0.42836041358936483
S011;395;F33->epsilon;1;0.8446362515413071
S011;415;F33->epsilon;1;0.6952054794520548
S011;447;F33->epsilon;0;0.7075471698113207
S011;460;F33->epsilon;1;0.888507718696398
S011;591;F33->epsilon;0;0.4169753086419753
S011;593;F33->epsilon;0;0.4169753086419753
S011;594;F33->epsilon;0;0.4169753086419753
S011;654;F33->epsilon;1;0.6621803499327052
S011;676;F33->epsilon;1;0.678617157490397
S011;677;F33->epsilon;1;0.5346820809248555
S011;679;F33->epsilon;1;0.5155405405405405
S011;696;F33->epsilon;1;0.6959459459459459
S011;709;F33->epsilon;0;0.8829365079365079
S011;739;F33->epsilon;1;0.7846638655462185
S011;758;F33->epsilon;1;0.741222366710013
S011;784;F33->epsilon;1;0.4936708860759494
S011;855;F33->epsilon;1;0.4169753086419753
S011;875;F33->epsilon;1;0.8562992125984252
S011;974;F33->epsilon;1;0.8446362515413071
S011;980;F33->epsilon;1;0.8455284552845529
S011;981;F33->epsilon;1;0.8562992125984252
S011;1010;F33->epsilon;0;0.6754385964912281
S011;1012;F33->epsilon;0;0.7075471698113207
S011;1028;F33->epsilon;1;0.38477296005462613
S011;1086;F33->epsilon;1;0.8914819136522754
S011;1115;F33->epsilon;0;0.6265560165975104
S011;1134;F33->epsilon;0;0.5304575163398693
S011;1135;F33->epsilon;0;0.4169753086419753
S011;1197;F33->epsilon;1;0.8541666666666666
S011;1198;F33->epsilon;1;0.7495881383855024
S011;1239;F33->epsilon;1;0.8514619883040936
S011;1324;F33->epsilon;1;0.41370808678500987
S011;1348;F33->epsilon;0;0.7351097178683386
S011;1349;F33->epsilon;0;0.7351097178683386
S012;51;F33->epsilon;0;0.5304575163398693
S012;183;F33->epsilon;1;0.48964013086150493
S012;185;F33->epsilon;1;0.48964013086150493
S012;213;F33->epsilon;1;0.5145631067961165
S012;214;F33->epsilon;1;0.5145631067961165
S012;243;F33->epsilon;0;0.41370808678500987
S012;260;F33->epsilon;0;0.5026014568158168
S012;261;F33->epsilon;0;0.38477296005462613
S012;324;F33->epsilon;0;0.7224448897795591
S012;337;F33->epsilon;1;0.6509612780936908
S012;359;F33->epsilon;1;0.6509612780936908
S012;378;F33->epsilon;0;0.6952054794520548
S012;402;F33->epsilon;0;0.5026014568158168
S012;404;F33->epsilon;0;0.5026014568158168
S012;409;F33->epsilon;0;0.5026014568158168
S012;411;F33->epsilon;0;0.5026014568158168
S012;561;F33->epsilon;1;0.7967479674796748
S012;587;F33->epsilon;0;0.7075471698113207
S012;627;F33->epsilon;0;0.5026014568158168
S012;628;F33->epsilon;0;0.5026014568158168
S012;670;F33->epsilon;1;0.48964013086150493
S012;740;F33->epsilon;0;0.42836041358936483
S012;756;F33->epsilon;0;0.4169753086419753
S012;823;F33->epsilon;0;0.7851063829787234
S012;824;F33->epsilon;0;0.6754385964912281
S012;826;F33->epsilon;0;0.7075471698113207
S012;838;F33->epsilon;0;0.5480706344015697
S012;839;F33->epsilon;0;0.5480706344015697
S012;841;F33->epsilon;0;0.5480706344015697
S012;904;F33->epsilon;0;0.42836041358936483
S012;905;F33->epsilon;0;0.42836041358936483
S012;907;F33->epsilon;0;0.5155405405405405
S012;908;F33->epsilon;0;0.5155405405405405
S012;910;F33->epsilon;0;0.42836041358936483
S012;937;F33->epsilon;1;0.7822054276880797
S012;938;F33->epsilon;1;0.7822054276880797
S012;1004;F33->epsilon;1;0.7136363636363636
S012;1005;F33->epsilon;1;0.4936708860759494
S012;1048;F33->epsilon;1;0.7822054276880797
S012;1049;F33->epsilon;1;0.8914819136522754
S012;1055;F33->epsilon;1;0.8562992125984252
S012;1056;F33->epsilon;1;0.8541666666666666
S012;1186;F33->epsilon;1;0.6509612780936908
S012;1241;F33->epsilon;1;0.5304575163398693
S012;1348;F33->epsilon;1;0.893167701863354
S012;1375;F33->epsilon;1;0.5346820809248555
S012;1381;F33->epsilon;1;0.42836041358936483
S012;1382;F33->epsilon;1;0.7224448897795591
