segment;pas;capteur;succes;attendu
S041;331;alpha;0;0.11368277739959155
S041;364;alpha;0;0.06172049888071634
S041;370;alpha;0;0.16335227272727273
S041;377;alpha;0;0.28258221680876977
S041;388;alpha;0;0.16335227272727273
S041;422;alpha;1;0.454396504642272
S041;423;alpha;1;0.454396504642272
S041;424;alpha;0;0.454396504642272
S041;437;alpha;0;0.28258221680876977
S041;439;alpha;0;0.454396504642272
S041;443;alpha;0;0.05497957901350927
S041;446;alpha;0;0.28258221680876977
S041;448;alpha;0;0.454396504642272
S041;450;alpha;0;0.22510334460729048
S041;455;alpha;0;0.16335227272727273
S041;471;alpha;1;0.37459434399629116
S041;472;alpha;1;0.454396504642272
S041;473;alpha;0;0.22510334460729048
S041;498;alpha;0;0.37459434399629116
S041;500;alpha;0;0.11368277739959155
S041;507;alpha;0;0.16335227272727273
S041;511;alpha;0;0.28258221680876977
S041;542;alpha;0;0.28258221680876977
S041;546;alpha;1;0.11368277739959155
S041;547;alpha;1;0.22510334460729048
S041;548;alpha;1;0.37459434399629116
S041;549;alpha;0;0.03917267314321529
S041;559;alpha;0;0.28258221680876977
S041;562;alpha;0;0.28258221680876977
S041;567;alpha;0;0.03007751937984496
S041;619;alpha;0;0.16335227272727273
S041;632;alpha;0;0.454396504642272
S041;634;alpha;1;0.22510334460729048
S041;635;alpha;0;0.08973935994721215
S041;684;alpha;0;0.454396504642272
S041;708;alpha;0;0.014058679706601468
S041;727;alpha;1;0.08973935994721215
S041;728;alpha;1;0.16335227272727273
S041;729;alpha;1;0.454396504642272
S041;730;alpha;0;0.28258221680876977
S041;751;alpha;0;0.37459434399629116
S041;753;alpha;0;0.11368277739959155
S041;756;alpha;0;0.28258221680876977
S041;764;alpha;1;0.454396504642272
S041;765;alpha;0;0.03007751937984496
S041;780;alpha;0;0.22510334460729048
S041;789;alpha;0;0.008179339594062406
S041;802;alpha;0;0.03917267314321529
S041;806;alpha;1;0.37459434399629116
S041;807;alpha;0;0.37459434399629116
S041;809;alpha;0;0.16335227272727273
S041;811;alpha;1;0.454396504642272
S041;812;alpha;0;0.06172049888071634
S041;820;alpha;1;0.454396504642272
S041;821;alpha;0;0.16335227272727273
S041;823;alpha;0;0.03917267314321529
S041;850;alpha;0;0.28258221680876977
S041;890;alpha;0;0.11368277739959155
S041;903;alpha;0;0.01712014674411495
S041;908;alpha;0;0.22510334460729048
S041;912;alpha;0;0.37459434399629116
S041;934;alpha;1;0.37459434399629116
S041;935;alpha;0;0.03007751937984496
S041;945;alpha;1;0.03007751937984496
S041;946;alpha;0;0.37459434399629116
S041;990;alpha;0;0.22510334460729048
S041;1018;alpha;0;0.16335227272727273
S041;1025;alpha;0;0.22510334460729048
S041;1028;alpha;0;0.06172049888071634
S041;1063;alpha;0;0.37459434399629116
S041;1080;alpha;0;0.06172049888071634
S041;1132;alpha;0;0.454396504642272
S041;1135;alpha;0;0.454396504642272
S041;1195;alpha;0;0.454396504642272
S041;1200;alpha;1;0.37459434399629116
S041;1201;alpha;0;0.11368277739959155
S041;1212;alpha;0;0.454396504642272
S041;1214;alpha;1;0.37459434399629116
S041;1215;alpha;0;0.28258221680876977
S041;1220;alpha;0;0.454396504642272
S041;1225;alpha;0;0.37459434399629116
S041;1244;alpha;0;0.28258221680876977
S041;1246;alpha;1;0.454396504642272
S041;1247;alpha;0;0.11368277739959155
S041;1325;alpha;0;0.11368277739959155
S041;1352;alpha;1;0.454396504642272
S041;1353;alpha;0;0.005145278450363196
S041;1388;alpha;0;0.454396504642272
S041;1415;alpha;0;0.005145278450363196
S041;1430;alpha;1;0.454396504642272
S041;1431;alpha;0;0.11368277739959155
S042;2;alpha;1;0.11368277739959155
S042;3;alpha;0;0.005145278450363196
S042;40;alpha;0;0.11368277739959155
S042;43;alpha;0;0.454396504642272
S042;48;alpha;1;0.05497957901350927
S042;49;alpha;1;0.28258221680876977
S042;50;alpha;0;0.28258221680876977
S042;57;alpha;1;0.454396504642272
S042;58;alpha;0;0.16335227272727273
S042;70;alpha;0;0.37459434399629116
S042;101;alpha;1;0.454396504642272
S042;102;alpha;0;0.08973935994721215
S042;104;alpha;1;0.01712014674411495
S042;105;alpha;0;0.28258221680876977
S042;123;alpha;1;0.454396504642272
S042;124;alpha;0;0.22510334460729048
S042;127;alpha;0;0.28258221680876977
S042;131;alpha;0;0.37459434399629116
S042;142;alpha;0;0.37459434399629116
S042;146;alpha;0;0.454396504642272
S042;149;alpha;0;0.454396504642272
S042;189;alpha;0;0.454396504642272
S042;223;alpha;0;0.06172049888071634
S042;233;alpha;1;0.454396504642272
S042;234;alpha;0;0.08973935994721215
S042;238;alpha;1;0.454396504642272
S042;239;alpha;1;0.28258221680876977
S042;240;alpha;0;0.37459434399629116
S042;247;alpha;0;0.014058679706601468
S042;268;alpha;0;0.16335227272727273
S042;270;alpha;1;0.11368277739959155
S042;271;alpha;0;0.014058679706601468
S042;275;alpha;0;0.454396504642272
S042;278;alpha;0;0.454396504642272
S042;280;alpha;0;0.28258221680876977
S042;361;alpha;0;0.22510334460729048
S042;374;alpha;0;0.11368277739959155
S042;409;alpha;0;0.454396504642272
S042;412;alpha;0;0.28258221680876977
S042;419;alpha;0;0.22510334460729048
S042;421;alpha;1;0.22510334460729048
S042;422;alpha;1;0.454396504642272
S042;423;alpha;0;0.007541478129713424
S042;433;alpha;1;0.454396504642272
S042;434;alpha;0;0.22510334460729048
S042;446;alpha;0;0.014058679706601468
S042;451;alpha;0;0.08973935994721215
S042;455;alpha;0;0.22510334460729048
S042;457;alpha;0;0.37459434399629116
S042;472;alpha;1;0.28258221680876977
S042;473;alpha;0;0.454396504642272
S042;481;alpha;0;0.16335227272727273
S042;497;alpha;0;0.28258221680876977
S042;502;alpha;0;0.454396504642272
S042;534;alpha;0;0.08973935994721215
S042;553;alpha;0;0.22510334460729048
S042;569;alpha;0;0.28258221680876977
S042;571;alpha;0;0.03007751937984496
S042;582;alpha;0;0.007541478129713424
S042;588;alpha;0;0.05497957901350927
S042;590;alpha;0;0.22510334460729048
S042;600;alpha;0;0.08973935994721215
S042;602;alpha;0;0.05497957901350927
S042;605;alpha;0;0.11368277739959155
S042;607;alpha;1;0.37459434399629116
S042;608;alpha;0;0.03007751937984496
S042;619;alpha;0;0.06172049888071634
S042;621;alpha;0;0.454396504642272
S042;657;alpha;1;0.454396504642272
S042;658;alpha;0;0.37459434399629116
S042;681;alpha;0;0.37459434399629116
S042;705;alpha;0;0.02786282914880588
S042;720;alpha;0;0.22510334460729048
S042;723;alpha;1;0.454396504642272
S042;724;alpha;1;0.06172049888071634
S042;725;alpha;0;0.005145278450363196
S042;743;alpha;0;0.08973935994721215
S042;748;alpha;1;0.454396504642272
S042;749;alpha;0;0.22510334460729048
S042;752;alpha;1;0.22510334460729048
S042;753;alpha;0;0.08973935994721215
S042;761;alpha;0;0.03917267314321529
S042;778;alpha;0;0.454396504642272
S042;780;alpha;0;0.05497957901350927
S042;784;alpha;0;0.05497957901350927
S042;788;alpha;0;0.28258221680876977
S042;794;alpha;0;0.05497957901350927
S042;800;alpha;0;0.16335227272727273
S042;811;alpha;0;0.454396504642272
S042;817;alpha;1;0.08973935994721215
S042;818;alpha;1;0.454396504642272
S042;819;alpha;0;0.03007751937984496
S042;827;alpha;0;0.28258221680876977
S042;857;alpha;1;0.11368277739959155
S042;858;alpha;0;0.03007751937984496
S042;860;alpha;1;0.16335227272727273
S042;861;alpha;0;0.37459434399629116
S042;868;alpha;1;0.03007751937984496
S042;869;alpha;1;0.06172049888071634
S042;870;alpha;0;0.22510334460729048
S042;906;alpha;0;0.454396504642272
S042;954;alpha;0;0.16335227272727273
S042;972;alpha;0;0.37459434399629116
S042;976;alpha;0;0.454396504642272
S042;978;alpha;0;0.11368277739959155
S042;982;alpha;0;0.05497957901350927
S042;986;alpha;1;0.454396504642272
S042;987;alpha;0;0.007541478129713424
S042;992;alpha;1;0.08973935994721215
S042;993;alpha;0;0.454396504642272
S042;1010;alpha;0;0.16335227272727273
S042;1016;alpha;0;0.454396504642272
S042;1022;alpha;1;0.16335227272727273
S042;1023;alpha;0;0.454396504642272
S042;1025;alpha;0;0.03007751937984496
S042;1027;alpha;0;0.37459434399629116
S042;1031;alpha;0;0.454396504642272
S042;1037;alpha;1;0.28258221680876977
S042;1038;alpha;1;0.11368277739959155
S042;1039;alpha;0;0.37459434399629116
S042;1042;alpha;0;0.008179339594062406
S042;1099;alpha;1;0.454396504642272
S042;1100;alpha;0;0.08973935994721215
S042;1105;alpha;1;0.22510334460729048
S042;1106;alpha;0;0.454396504642272
S042;1111;alpha;0;0.28258221680876977
S042;1140;alpha;0;0.37459434399629116
S042;1164;alpha;0;0.05497957901350927
S042;1183;alpha;0;0.22510334460729048
S042;1189;alpha;1;0.22510334460729048
S042;1190;alpha;0;0.454396504642272
S042;1195;alpha;0;0.03917267314321529
S042;1202;alpha;0;0.28258221680876977
S042;1204;alpha;0;0.28258221680876977
S042;1215;alpha;0;0.28258221680876977
S042;1224;alpha;0;0.37459434399629116
S042;1233;alpha;0;0.37459434399629116
S042;1238;alpha;1;0.16335227272727273
S042;1239;alpha;0;0.454396504642272
S042;1255;alpha;1;0.37459434399629116
S042;1256;alpha;0;0.22510334460729048
S042;1320;alpha;0;0.005474452554744526
S042;1363;alpha;0;0.014058679706601468
S042;1365;alpha;0;0.007541478129713424
S042;1369;alpha;0;0.007541478129713424
S042;1396;alpha;0;0.06172049888071634
S042;1412;alpha;0;0.22510334460729048
S042;1434;alpha;0;0.22510334460729048
S043;3;alpha;1;0.014058679706601468
S043;4;alpha;1;0.37459434399629116
S043;5;alpha;0;0.22510334460729048
S043;50;alpha;0;0.37459434399629116
S043;63;alpha;0;0.005474452554744526
S043;92;alpha;0;0.05497957901350927
S043;102;alpha;0;0.16335227272727273
S043;151;alpha;0;0.454396504642272
S043;160;alpha;0;0.22510334460729048
S043;185;alpha;1;0.454396504642272
S043;186;alpha;0;0.37459434399629116
S043;194;alpha;0;0.06172049888071634
S043;244;alpha;1;0.16335227272727273
S043;245;alpha;0;0.03917267314321529
S043;269;alpha;1;0.37459434399629116
S043;270;alpha;0;0.22510334460729048
S043;273;alpha;0;0.37459434399629116
S043;280;alpha;0;0.014058679706601468
S043;283;alpha;0;0.02786282914880588
S043;314;alpha;0;0.22510334460729048
S043;356;alpha;0;0.454396504642272
S043;362;alpha;0;0.16335227272727273
S043;376;alpha;0;0.454396504642272
S043;380;alpha;1;0.454396504642272
S043;381;alpha;1;0.16335227272727273
S043;382;alpha;0;0.28258221680876977
S043;384;alpha;0;0.22510334460729048
S043;434;alpha;0;0.11368277739959155
S043;447;alpha;0;0.28258221680876977
S043;476;alpha;0;0.16335227272727273
S043;481;alpha;0;0.06172049888071634
S043;489;alpha;1;0.28258221680876977
S043;490;alpha;0;0.28258221680876977
S043;495;alpha;0;0.06172049888071634
S043;500;alpha;0;0.11368277739959155
S043;505;alpha;0;0.28258221680876977
S043;542;alpha;0;0.11368277739959155
S043;569;alpha;0;0.454396504642272
S043;572;alpha;1;0.28258221680876977
S043;573;alpha;0;0.454396504642272
S043;577;alpha;1;0.37459434399629116
S043;578;alpha;1;0.454396504642272
S043;579;alpha;0;0.37459434399629116
S043;582;alpha;0;0.454396504642272
S043;590;alpha;1;0.11368277739959155
S043;591;alpha;0;0.03917267314321529
S043;597;alpha;0;0.11368277739959155
S043;630;alpha;1;0.37459434399629116
S043;631;alpha;1;0.08973935994721215
S043;632;alpha;0;0.28258221680876977
S043;660;alpha;0;0.16335227272727273
S043;663;alpha;0;0.37459434399629116
S043;680;alpha;1;0.454396504642272
S043;681;alpha;0;0.37459434399629116
S043;683;alpha;0;0.28258221680876977
S043;697;alpha;1;0.37459434399629116
S043;698;alpha;0;0.454396504642272
S043;717;alpha;1;0.22510334460729048
S043;718;alpha;1;0.08973935994721215
S043;719;alpha;0;0.11368277739959155
S043;746;alpha;0;0.22510334460729048
S043;750;alpha;0;0.005474452554744526
S043;752;alpha;0;0.012198841110094541
S043;792;alpha;0;0.11368277739959155
S043;823;alpha;1;0.454396504642272
S043;824;alpha;1;0.28258221680876977
S043;825;alpha;0;0.08973935994721215
S043;842;alpha;1;0.454396504642272
S043;843;alpha;0;0.28258221680876977
S043;869;alpha;0;0.22510334460729048
S043;885;alpha;0;0.454396504642272
S043;887;alpha;0;0.11368277739959155
S043;899;alpha;1;0.37459434399629116
S043;900;alpha;1;0.37459434399629116
S043;901;alpha;1;0.22510334460729048
S043;902;alpha;0;0.28258221680876977
S043;909;alpha;0;0.37459434399629116
S043;927;alpha;0;0.454396504642272
S043;930;alpha;1;0.16335227272727273
S043;931;alpha;0;0.28258221680876977
S043;956;alpha;0;0.37459434399629116
S043;970;alpha;1;0.22510334460729048
S043;971;alpha;0;0.16335227272727273
S043;990;alpha;0;0.28258221680876977
S043;1026;alpha;0;0.454396504642272
S043;1034;alpha;0;0.28258221680876977
S043;1040;alpha;0;0.11368277739959155
S043;1058;alpha;0;0.16335227272727273
S043;1087;alpha;0;0.454396504642272
S043;1137;alpha;0;0.454396504642272
S043;1140;alpha;0;0.012198841110094541
S043;1164;alpha;1;0.454396504642272
S043;1165;alpha;1;0.16335227272727273
S043;1166;alpha;0;0.08973935994721215
S043;1169;alpha;1;0.454396504642272
S043;1170;alpha;0;0.02786282914880588
S043;1196;alpha;1;0.37459434399629116
S043;1197;alpha;0;0.11368277739959155
S043;1199;alpha;0;0.012198841110094541
S043;1203;alpha;0;0.28258221680876977
S043;1236;alpha;0;0.454396504642272
S043;1243;alpha;1;0.37459434399629116
S043;1244;alpha;1;0.06172049888071634
S043;1245;alpha;0;0.03007751937984496
S043;1248;alpha;0;0.28258221680876977
S043;1252;alpha;0;0.454396504642272
S043;1255;alpha;1;0.22510334460729048
S043;1256;alpha;1;0.28258221680876977
S043;1257;alpha;0;0.007541478129713424
S043;1323;alpha;0;0.005474452554744526
S043;1365;alpha;0;0.454396504642272
S043;1420;alpha;0;0.16335227272727273
S043;1423;alpha;0;0.03917267314321529
S043;1429;alpha;0;0.454396504642272
S043;1432;alpha;0;0.11368277739959155
S044;49;alpha;0;0.02786282914880588
S044;65;alpha;0;0.28258221680876977
S044;67;alpha;1;0.454396504642272
S044;68;alpha;0;0.454396504642272
S044;71;alpha;1;0.22510334460729048
S044;72;alpha;1;0.28258221680876977
S044;73;alpha;0;0.22510334460729048
S044;75;alpha;0;0.08973935994721215
S044;78;alpha;0;0.03917267314321529
S044;92;alpha;0;0.454396504642272
S044;97;alpha;0;0.37459434399629116
S044;129;alpha;0;0.22510334460729048
S044;134;alpha;1;0.454396504642272
S044;135;alpha;1;0.37459434399629116
S044;136;alpha;1;0.37459434399629116
S044;137;alpha;0;0.28258221680876977
S044;142;alpha;0;0.454396504642272
S044;159;alpha;1;0.22510334460729048
S044;160;alpha;1;0.454396504642272
S044;161;alpha;0;0.37459434399629116
S044;174;alpha;1;0.22510334460729048
S044;175;alpha;0;0.28258221680876977
S044;179;alpha;1;0.454396504642272
S044;180;alpha;0;0.03007751937984496
S044;188;alpha;0;0.22510334460729048
S044;190;alpha;1;0.37459434399629116
S044;191;alpha;0;0.005145278450363196
S044;198;alpha;0;0.454396504642272
S044;200;alpha;0;0.22510334460729048
S044;204;alpha;0;0.16335227272727273
S044;206;alpha;0;0.37459434399629116
S044;208;alpha;0;0.08973935994721215
S044;220;alpha;0;0.37459434399629116
S044;264;alpha;0;0.06172049888071634
S044;283;alpha;0;0.37459434399629116
S044;285;alpha;0;0.454396504642272
S044;287;alpha;0;0.16335227272727273
S044;298;alpha;0;0.22510334460729048
S044;300;alpha;0;0.08973935994721215
S044;306;alpha;1;0.37459434399629116
S044;307;alpha;0;0.11368277739959155
S044;309;alpha;0;0.454396504642272
S044;330;alpha;0;0.454396504642272
S044;384;alpha;1;0.454396504642272
S044;385;alpha;0;0.11368277739959155
S044;392;alpha;1;0.37459434399629116
S044;393;alpha;0;0.005474452554744526
S044;405;alpha;0;0.11368277739959155
S044;426;alpha;1;0.454396504642272
S044;427;alpha;0;0.16335227272727273
S044;429;alpha;0;0.28258221680876977
S044;457;alpha;1;0.28258221680876977
S044;458;alpha;0;0.02786282914880588
S044;461;alpha;0;0.01712014674411495
S044;465;alpha;1;0.454396504642272
S044;466;alpha;1;0.28258221680876977
S044;467;alpha;0;0.08973935994721215
S044;501;alpha;0;0.22510334460729048
S044;542;alpha;0;0.16335227272727273
S044;548;alpha;0;0.02786282914880588
S044;581;alpha;1;0.08973935994721215
S044;582;alpha;1;0.454396504642272
S044;583;alpha;0;0.454396504642272
S044;586;alpha;1;0.37459434399629116
S044;587;alpha;0;0.007541478129713424
S044;595;alpha;0;0.03917267314321529
S044;613;alpha;0;0.454396504642272
S044;617;alpha;0;0.28258221680876977
S044;662;alpha;0;0.454396504642272
S044;667;alpha;0;0.454396504642272
S044;669;alpha;1;0.28258221680876977
S044;670;alpha;0;0.28258221680876977
S044;685;alpha;0;0.37459434399629116
S044;718;alpha;0;0.11368277739959155
S044;735;alpha;0;0.37459434399629116
S044;740;alpha;1;0.06172049888071634
S044;741;alpha;0;0.08973935994721215
S044;749;alpha;0;0.008179339594062406
S044;751;alpha;0;0.007541478129713424
S044;753;alpha;0;0.08973935994721215
S044;760;alpha;1;0.28258221680876977
S044;761;alpha;0;0.014058679706601468
S044;782;alpha;0;0.454396504642272
S044;784;alpha;0;0.454396504642272
S044;786;alpha;1;0.28258221680876977
S044;787;alpha;0;0.03007751937984496
S044;789;alpha;0;0.11368277739959155
S044;846;alpha;0;0.37459434399629116
S044;848;alpha;0;0.005145278450363196
S044;857;alpha;0;0.02786282914880588
S044;863;alpha;1;0.05497957901350927
S044;864;alpha;0;0.28258221680876977
S044;867;alpha;0;0.03917267314321529
S044;873;alpha;0;0.06172049888071634
S044;903;alpha;0;0.454396504642272
S044;938;alpha;0;0.16335227272727273
S044;952;alpha;0;0.454396504642272
S044;956;alpha;1;0.28258221680876977
S044;957;alpha;0;0.16335227272727273
S044;985;alpha;1;0.454396504642272
S044;986;alpha;0;0.22510334460729048
S044;988;alpha;0;0.37459434399629116
S044;1037;alpha;0;0.08973935994721215
S044;1081;alpha;0;0.454396504642272
S044;1083;alpha;1;0.28258221680876977
S044;1084;alpha;0;0.454396504642272
S044;1086;alpha;1;0.22510334460729048
S044;1087;alpha;0;0.28258221680876977
S044;1104;alpha;0;0.02786282914880588
S044;1118;alpha;0;0.454396504642272
S044;1121;alpha;0;0.22510334460729048
S044;1142;alpha;0;0.28258221680876977
S044;1146;alpha;0;0.37459434399629116
S044;1169;alpha;0;0.454396504642272
S044;1171;alpha;0;0.28258221680876977
S044;1173;alpha;0;0.11368277739959155
S044;1185;alpha;0;0.05497957901350927
S044;1209;alpha;0;0.11368277739959155
S044;1223;alpha;1;0.454396504642272
S044;1224;alpha;0;0.37459434399629116
S044;1231;alpha;0;0.16335227272727273
S044;1242;alpha;1;0.454396504642272
S044;1243;alpha;0;0.16335227272727273
S044;1245;alpha;1;0.37459434399629116
S044;1246;alpha;1;0.08973935994721215
S044;1247;alpha;0;0.454396504642272
S044;1249;alpha;1;0.37459434399629116
S044;1250;alpha;1;0.454396504642272
S044;1251;alpha;0;0.28258221680876977
S044;1256;alpha;0;0.28258221680876977
S044;1337;alpha;0;0.454396504642272
S044;1339;alpha;0;0.454396504642272
S044;1368;alpha;0;0.22510334460729048
S044;1389;alpha;0;0.02786282914880588
S044;1421;alpha;0;0.03917267314321529
S044;1425;alpha;0;0.11368277739959155
S044;1430;alpha;0;0.02786282914880588
S045;2;alpha;0;0.11368277739959155
S045;5;alpha;0;0.012198841110094541
S045;54;alpha;0;0.28258221680876977
S045;61;alpha;0;0.014058679706601468
S045;101;alpha;0;0.28258221680876977
S045;107;alpha;0;0.22510334460729048
S045;113;alpha;0;0.37459434399629116
S045;124;alpha;0;0.05497957901350927
S045;126;alpha;0;0.22510334460729048
S045;128;alpha;0;0.28258221680876977
S045;146;alpha;1;0.454396504642272
S045;147;alpha;0;0.03917267314321529
S045;150;alpha;0;0.012198841110094541
S045;167;alpha;0;0.03917267314321529
S045;184;alpha;0;0.11368277739959155
S045;231;alpha;0;0.014058679706601468
S045;251;alpha;0;0.37459434399629116
S045;268;alpha;0;0.28258221680876977
S045;281;alpha;1;0.454396504642272
S045;282;alpha;0;0.28258221680876977
S045;292;alpha;1;0.37459434399629116
S045;293;alpha;0;0.37459434399629116
S045;295;alpha;1;0.28258221680876977
S045;296;alpha;1;0.454396504642272
S045;297;alpha;0;0.004512635379061372
S045;300;alpha;0;0.454396504642272
S045;303;alpha;1;0.22510334460729048
S045;304;alpha;0;0.37459434399629116
S045;336;alpha;0;0.08973935994721215
S045;344;alpha;1;0.28258221680876977
S045;345;alpha;0;0.02786282914880588
S045;378;alpha;0;0.22510334460729048
S045;402;alpha;0;0.37459434399629116
S045;427;alpha;0;0.454396504642272
S045;429;alpha;1;0.37459434399629116
