famille;capteur;h;issue;z_A1;z_A2;ecart_A1;ecart_A2;n_A1;n_A2;designe
F07;alpha;3;rap;-1.0136159474025181;-1.341715256068162;-0.01791637064796755;-0.03702910983214532;671;257;False
F07;alpha;9;bas;0.027408586358523133;0.3818581975233154;0.0004908507305848326;0.010910991250841133;671;256;False
F07;alpha;9;rap;-0.5602854656231573;0.4993406418921893;-0.008687965344400911;0.012701322713089151;671;256;False
F07;alpha;27;bas;0.7105587269693601;-0.3002022947606859;0.008950390234440192;-0.006607335235595728;656;251;False
F07;alpha;27;rap;-0.05441738892675451;0.3366064426507369;-0.0009029452905051367;0.009176640156033911;656;251;False
F07;beta;1;bas;0.17668274384799357;0.09330916368076102;0.001227686111766139;0.0010360899132666145;671;257;False
F07;beta;1;rap;0.666838202042696;0.6901253687405883;0.01287366814451332;0.02123683071244179;671;257;False
F07;beta;3;bas;0.06730083219176769;-0.65691799008523;0.0006463737736447096;-0.009736221663158951;671;257;False
F07;beta;3;rap;-0.9312361060981069;0.8936877639934114;-0.017689264042948124;0.02672640752799218;671;257;False
F07;beta;9;bas;0.5623070609272807;-1.0645320319636804;0.007257293913764896;-0.021410332078585816;671;256;False
F07;beta;9;rap;-0.8695028103552445;-1.3549506273960008;-0.016062978543670028;-0.04024410742981349;671;256;False
F07;beta;27;bas;-0.5949928706851629;-1.2425953648019532;-0.00959043909412632;-0.03247217824708224;656;251;False
F07;beta;27;rap;-0.1638555599545256;-0.45544458197385373;-0.0027292775681763463;-0.012866050470651855;656;251;False
F07;delta;1;bas;0.2721234565333731;-2.9306220083964947;0.0016627237917576938;-0.011333337791663371;671;257;False
F07;delta;1;rap;-1.236453168605217;0.03293839884627887;-0.023679045577804873;0.0010190543719289743;671;257;False
F07;delta;3;bas;-0.6883100006211614;-2.3106069091082606;-0.005814910344314287;-0.01751317205833691;671;257;False
F07;delta;3;rap;-1.572655573450116;0.49779342329281473;-0.02999309422357248;0.015223721124337139;671;257;False
F07;delta;9;bas;1.3337626770467583;-1.3601419034067859;0.015527867326518468;-0.01966813797900067;671;256;False
F07;delta;9;rap;0.0865287763888179;-2.0690754736188173;0.0016167041247730895;-0.0628917592217004;671;256;False
F07;delta;27;bas;1.1881358904846304;-1.0927289588516778;0.016471962830808512;-0.021660756598857446;656;251;False
F07;delta;27;rap;-0.908796439630841;-1.4958844152922333;-0.015996876681419563;-0.04510304877003307;656;251;False
F07;epsilon;1;bas;0.43432918376067475;-0.032498099942779204;0.00416156391068368;-0.0004737895023505022;671;257;False
F07;epsilon;1;rap;-0.914692398552919;0.33003042160076784;-0.016996191736049368;0.010085206997679712;671;257;False
F07;epsilon;3;bas;-0.28737160581330945;0.5260900096922634;-0.0037709098940432785;0.01018395196004874;671;257;False
F07;epsilon;3;rap;-1.2299367528789449;0.3363758284143169;-0.022109726974175594;0.009617317960698467;671;257;False
F07;epsilon;9;bas;1.2290768125501141;0.7434937174815247;0.0203719218551401;0.01909427175440711;671;256;False
F07;epsilon;9;rap;-1.3628582573034216;-0.05419556134810637;-0.022581859897855147;-0.0015749961414598364;671;256;False
F07;epsilon;27;bas;1.8663578566017702;-0.7652253596696377;0.031317205937492106;-0.021660842064130464;656;251;False
F07;epsilon;27;rap;1.6343925526445313;1.410721789061799;0.025153636957458373;0.03955516019813604;656;251;False
F07;gamma;1;bas;-1.444299624749284;-0.7011842191157016;-0.011564575439495873;-0.006828491989012297;671;257;False
F07;gamma;1;rap;0.7556997851654026;0.6623669754535989;0.014322642008850167;0.02014654748652334;671;257;False
F07;gamma;3;bas;-0.7494965548948187;-0.44392138967283895;-0.008586701182679162;-0.007060008946921221;671;257;False
F07;gamma;3;rap;-1.2016231332939313;1.6621267239273616;-0.022338869339080487;0.05006807070413582;671;257;False
F07;gamma;9;bas;0.06291521229206018;-1.0272955816042746;0.0009326685714859462;-0.02131651601221493;671;256;False
F07;gamma;9;rap;-2.0355411907532006;-1.0331555352537087;-0.03602788217993843;-0.0313820525417781;671;256;False
F07;gamma;27;bas;0.6407963888388899;-0.17255096564920064;0.011119258019022804;-0.00483228965680064;656;251;False
F07;gamma;27;rap;-0.16412251131953626;1.305479773380371;-0.0026270882752356386;0.03794717924767173;656;251;False
F08;alpha;1;bas;1.4454145368709157;0.25343523746764973;0.01076551533563586;0.0028850440165681837;1607;666;False
F08;alpha;1;rap;-0.18013351763206373;-0.19004772205376455;-0.002161238828051655;-0.0035779359276971786;1607;666;False
F08;alpha;3;bas;0.3204395966505944;-0.8510507318891689;0.003113440301686287;-0.012837292647342794;1602;666;False
F08;alpha;3;rap;0.3816865855016384;-0.4006933722465964;0.004375674282090132;-0.00710208914855426;1602;666;False
F08;alpha;9;bas;1.1196400410477505;-1.171607984818956;0.012972060157123754;-0.021561698193035453;1596;665;False
F08;alpha;9;rap;-0.47643722355467866;0.7734367638695977;-0.0049700809731515385;0.012644657714479146;1596;665;False
F08;alpha;27;bas;-0.6361088937765244;0.2829539234367396;-0.005477525337608184;0.0038111881432399716;1584;658;False
F08;alpha;27;rap;-0.9544235690649636;1.354645170447446;-0.01024324873313842;0.022463190769167408;1584;658;False
F08;beta;1;bas;-0.19161635284330186;-0.3424046675923438;-0.0008312252224713481;-0.002071072856009786;1607;666;False
F08;beta;1;rap;0.7142111973737685;-0.6068174278503865;0.00878895042991754;-0.01160404730891315;1607;666;False
F08;beta;3;bas;0.2718736369699857;0.3223802354999094;0.0017064426892497962;0.0029059138183217354;1602;666;False
F08;beta;3;rap;0.4108707403446588;0.16823510475113043;0.004948933277496668;0.0031806704488708108;1602;666;False
F08;beta;9;bas;-1.1462746741439829;0.387991776693527;-0.009299964635475977;0.004946867360356127;1596;665;False
F08;beta;9;rap;-0.25196365773574314;0.08245882698723828;-0.0029144101213656754;0.001503708745102361;1596;665;False
F08;beta;27;bas;-1.7000847701198447;0.12384314730951695;-0.01762534246526513;0.0020578484699581563;1584;658;False
F08;beta;27;rap;-1.397737811916788;-0.06433146362884923;-0.014913706704010696;-0.001042546641248836;1584;658;False
F08;delta;1;bas;-0.635089713379653;0.6979914669148896;-0.002083199099300155;0.003530353902713334;1607;666;False
F08;delta;1;rap;1.3451959851655215;-0.2068661823034066;0.016640191045157616;-0.003995170170594619;1607;666;False
F08;delta;3;bas;-1.1588960899365854;0.48521450354824525;-0.0053026612954924866;0.003091589125484208;1602;666;False
F08;delta;3;rap;1.0809213551634596;0.7002650281636018;0.013247004070907741;0.01336523464869102;1602;666;False
F08;delta;9;bas;-1.1520808243118967;0.5166898596395947;-0.007295293843924913;0.004848350807372666;1596;665;False
F08;delta;9;rap;-0.3066181784193254;1.1282729689486792;-0.0036987642843235575;0.020820346936016636;1596;665;False
F08;delta;27;bas;-0.0971709346539656;1.1943822528287347;-0.0008299893263394394;0.015904406161268127;1584;658;False
F08;delta;27;rap;-1.380225060681804;0.9918864682819407;-0.01605171721490584;0.017543985323833784;1584;658;False
F08;epsilon;1;bas;0.5491594391272836;0.10110113301969646;0.003178359971614651;0.0009731672909288754;1607;666;False
F08;epsilon;1;rap;-0.5806936025715261;0.8919455012530048;-0.0071272998116714845;0.01692770978894324;1607;666;False
F08;epsilon;3;bas;0.10948603547134231;0.10534008161127162;0.0008628122420430218;0.0013231634394704885;1602;666;False
F08;epsilon;3;rap;0.6033848290417301;-0.7691312021491411;0.007150080478421723;-0.014077916580289188;1602;666;False
F08;epsilon;9;bas;0.6161552280869425;-0.34961597812166;0.006425835639574302;-0.005616850469592036;1596;665;False
F08;epsilon;9;rap;-0.4306377886663828;-0.6482721211574057;-0.004778729624892248;-0.011150688578670343;1596;665;False
F08;epsilon;27;bas;0.052662264565760904;-0.4069898065533826;0.0005971742562082409;-0.007131978649974655;1584;658;False
F08;epsilon;27;rap;-0.9556803010388254;-1.365746724532876;-0.009823118047359549;-0.021626159048680583;1584;658;False
F08;gamma;1;bas;0.3711682631421019;1.1049805121439331;0.0018527182162265676;0.008788150287656482;1607;666;False
F08;gamma;1;rap;0.13500866010941295;-0.18854696887095845;0.0016562419746397395;-0.0036186238206422448;1607;666;False
F08;gamma;3;bas;1.1114193064185256;1.8455594743240984;0.007790521294106323;0.01939435532832983;1602;666;False
F08;gamma;3;rap;0.8483412184949176;0.4518685861649627;0.010227434308799317;0.008460084950842203;1602;666;False
F08;gamma;9;bas;0.3226991025935915;1.845784658553966;0.0028001033804166088;0.02576947176809727;1596;665;False
F08;gamma;9;rap;-0.3712567263398803;0.8932787074619019;-0.004243408079318107;0.015790947625457852;1596;665;False
F08;gamma;27;bas;-0.27661415324909494;1.9692044399582866;-0.0030828630825258164;0.03402608667922695;1584;658;False
F08;gamma;27;rap;-2.549934895957729;0.5637531963614973;-0.02678041432286213;0.009207161410009445;1584;658;False
F09;alpha;1;bas;0.11026823931866427;-0.6165418261114947;0.0008338963842439742;-0.007362513461304796;1483;621;False
F09;alpha;1;rap;2.1282653007145793;0.9971278735200239;0.02654391826913565;0.019107880194903185;1483;621;False
F09;alpha;3;bas;1.5532088792409249;-0.8456482556980733;0.016297817273578107;-0.013499957994039418;1480;621;False
F09;alpha;3;rap;0.05277031380461749;-0.6154731104297464;0.0006121314107265983;-0.010814873429827808;1480;621;False
F09;alpha;9;bas;0.9607717222175682;-0.432294076509123;0.011858786975476708;-0.008204059298388184;1472;617;False
F09;alpha;9;rap;1.945735244579733;0.17657385446794327;0.021274648282909658;0.002914086295584693;1472;617;False
F09;alpha;27;bas;0.9352482665183457;-0.7667741818956577;0.007997927506797781;-0.011135388459496857;1450;607;False
F09;alpha;27;rap;-0.804233376977725;-0.26466001654549837;-0.009011477942501905;-0.004597806748917032;1450;607;False
F09;beta;1;bas;-1.0040461552332476;0.1476736422346544;-0.004812614127984466;0.000953909630318115;1483;621;False
F09;beta;1;rap;1.0864085960057925;1.0111065725599935;0.0138752328658745;0.01982144612293742;1483;621;False
F09;beta;3;bas;0.16248888234837658;0.14193852793349493;0.0011236618932292865;0.0013047325142932686;1480;621;False
F09;beta;3;rap;1.9730692066197797;1.1688848456752146;0.02472486760123146;0.022689367239115014;1480;621;False
F09;beta;9;bas;0.7315106165934047;2.107735331620368;0.006445859197210671;0.028099114597522085;1472;617;False
F09;beta;9;rap;0.1333740730046951;2.160614562755834;0.0016403399948416357;0.040846844177514934;1472;617;False
F09;beta;27;bas;1.5783359894902622;1.433456055716183;0.017288323911830755;0.024181127772157456;1450;607;False
F09;beta;27;rap;-0.943856238686476;-0.13299620730785816;-0.010799018553383851;-0.0023937134863255137;1450;607;False
F09;delta;1;bas;-1.3277730606486806;-0.5082567703259785;-0.004281850623332613;-0.0027375056853850654;1483;621;False
F09;delta;1;rap;0.7093436354783067;0.9460894949902452;0.009133483092792816;0.018650573054802534;1483;621;False
F09;delta;3;bas;-0.44111842327664147;-0.2074108079038322;-0.002183235082170329;-0.0016678842657207977;1480;621;False
F09;delta;3;rap;-0.43349521668332425;0.49080995909606845;-0.005500800337647286;0.009660370044658343;1480;621;False
F09;delta;9;bas;-1.6388621677479578;0.9443578743205587;-0.011038722196970928;0.010471633511941974;1472;617;False
F09;delta;9;rap;-0.9987064023285364;0.5747457355138001;-0.012590252433990024;0.011128755745338573;1472;617;False
F09;delta;27;bas;-0.8571377821201359;0.16322177746071984;-0.00782483278092897;0.0022823918317227943;1450;607;False
F09;delta;27;rap;-1.1388700580400912;-1.163506781717446;-0.013816520678659168;-0.0211395041733576;1450;607;False
F09;epsilon;1;bas;-0.9328972927224313;-0.9240385418610739;-0.00570871723349994;-0.008861866810155666;1483;621;False
F09;epsilon;1;rap;0.8657304575525069;0.7548477795732486;0.01086874599942156;0.014531050433760278;1483;621;False
F09;epsilon;3;bas;0.3324357608352996;-0.3331113627175898;0.0029487749631895268;-0.004563171886892382;1480;621;False
F09;epsilon;3;rap;-1.055414993946798;-0.12565201602588438;-0.012705087673929742;-0.002331206285403688;1480;621;False
F09;epsilon;9;bas;-0.620511398485925;0.8663608991083056;-0.006931970531981448;0.01532920441846025;1472;617;False
F09;epsilon;9;rap;-0.6342632549288688;1.2426498868352436;-0.007194035653460582;0.02139185216292045;1472;617;False
F09;epsilon;27;bas;0.3325400702816474;0.6599023751338066;0.0038997013877570736;0.011845515047787405;1450;607;False
F09;epsilon;27;rap;-1.863456167116556;0.4052773722595322;-0.019721383081408625;0.0067610541674985305;1450;607;False
F09;gamma;1;bas;-0.3509589031357927;-0.5226485926101818;-0.001866542279468104;-0.003942250834842522;1483;621;False
F09;gamma;1;rap;0.09478405078975716;1.542568957523677;0.0012012898876512638;0.030052087440387655;1483;621;False
F09;gamma;3;bas;1.38664264141409;0.09377044810821002;0.01015951616285077;0.0010393299939398446;1480;621;False
F09;gamma;3;rap;0.542745468170519;1.0874064831810513;0.006754191971039102;0.020747034374061203;1480;621;False
F09;gamma;9;bas;-0.9097875025000559;1.4337323894899683;-0.008568311766365369;0.021578928265926063;1472;617;False
F09;gamma;9;rap;-1.428695842623719;1.2885258996954314;-0.017190741226513432;0.022978482386215193;1472;617;False
F09;gamma;27;bas;0.07811809190974621;0.5111067192842711;0.0009052099225487867;0.009139381332001737;1450;607;False
F09;gamma;27;rap;-1.6636423056117562;-0.19177069957763757;-0.01811170470457719;-0.003244978245766362;1450;607;False
F10;alpha;1;bas;0.32161103783670814;0.30520515139859206;0.0029984977592639;0.004372374296003867;765;348;False
F10;alpha;1;rap;0.6575867419156242;1.7863999482326423;0.011365547066722851;0.04426878016254923;765;348;False
F10;alpha;3;bas;0.5188146692557871;2.004088994007263;0.006924341126631807;0.04163315856710673;765;348;False
F10;alpha;3;rap;2.4620339165117047;-0.7909499176217346;0.03892761203999826;-0.0188168292715298;765;348;False
F10;alpha;9;bas;1.6115330314898269;2.4835753533554614;0.026716959308717727;0.06089479180595498;764;347;False
F10;alpha;9;rap;1.7083689135567552;0.3768836396986418;0.024388837964101524;0.007906123659603491;764;347;False
F10;alpha;27;bas;1.7380926644615995;0.9185260244229817;0.020953813018743953;0.017608000799130077;754;342;False
F10;alpha;27;rap;1.2074613065443733;0.36390160071869077;0.017851266216632234;0.007561923062110229;754;342;False
F10;beta;1;bas;-3.194177164902271;0.524963260175467;-0.01712817834226849;0.004880639577924847;765;348;False
F10;beta;1;rap;0.7391050727974696;0.4244536353612307;0.013109106890688569;0.011339113218342873;765;348;False
F10;beta;3;bas;-1.219607671890049;0.17959458312666696;-0.010825535655431751;0.002326335421396162;765;348;False
F10;beta;3;rap;0.7096470943794042;0.28942865990880956;0.012408189755238669;0.007522523644686443;765;348;False
F10;beta;9;bas;-0.5764956010045688;1.6431796730727577;-0.0067602243132150516;0.029484692552253475;764;347;False
F10;beta;9;rap;1.1006592838711593;0.560592579054039;0.018135949589722866;0.013943463639428347;764;347;False
F10;beta;27;bas;1.6036064902312228;2.437880511261615;0.024798473974384512;0.05788720161962662;754;342;False
F10;beta;27;rap;1.5620286185454773;0.6703077869048875;0.024127260224055463;0.015270923565056157;754;342;False
F10;delta;1;bas;0.1076406044357519;-0.9923260038294003;0.0005492354087675565;-0.007263318897281722;765;348;False
F10;delta;1;rap;0.5959182147428254;-0.037335948563157875;0.010727362033691946;-0.0009920897054671687;765;348;False
F10;delta;3;bas;0.38195037206384463;-0.032083422199471114;0.002791836136620591;-0.0003482892017785154;765;348;False
F10;delta;3;rap;-1.5904528478362543;0.11970852941786587;-0.02841302748701381;0.0031583862627103856;765;348;False
F10;delta;9;bas;-0.38932805644910257;0.2235155681616477;-0.0036704525581175;0.0032171694441002104;764;347;False
F10;delta;9;rap;0.24803408232212595;1.3343507911135353;0.004357270863739323;0.03427424953646684;764;347;False
F10;delta;27;bas;1.2780951442762687;0.44341172242448784;0.016168841391643537;0.008503428289163338;754;342;False
F10;delta;27;rap;1.1679602509331295;0.6591806816777759;0.0194157947610626;0.016113347696708354;754;342;False
F10;epsilon;1;bas;1.649573467224124;0.6665264752221347;0.014929401560674842;0.008842376921803645;765;348;False
F10;epsilon;1;rap;1.1051936441329027;0.48837129121471373;0.019315766547845996;0.012742708754176744;765;348;False
F10;epsilon;3;bas;0.6197177397614468;0.29899773646494626;0.0070194005550250375;0.005185296582127812;765;348;False
F10;epsilon;3;rap;0.9696042271715442;0.05388109560131896;0.016133079591458727;0.001311095299294202;765;348;False
F10;epsilon;9;bas;0.18430569378401795;0.29151366705926146;0.002722240215279615;0.0067907243970949625;764;347;False
F10;epsilon;9;rap;0.5346258303679818;-0.3050203269778014;0.008051246402424389;-0.006710405788417001;764;347;False
F10;epsilon;27;bas;1.140485544689993;2.37322202770414;0.01857516522268901;0.05824743361810779;754;342;False
F10;epsilon;27;rap;-0.20601065299188645;-0.14278036129173016;-0.0028893355009123813;-0.002894975561071149;754;342;False
F10;gamma;1;bas;-1.0318019133171679;-1.3041247214148664;-0.006993343881278327;-0.011891448838354413;765;348;False
F10;gamma;1;rap;0.013779006641437264;0.08440775549699263;0.00024118160677820782;0.002205000046855762;765;348;False
F10;gamma;3;bas;0.952850996468096;1.0168639172944225;0.009939869815881588;0.015023384736516496;765;348;False
F10;gamma;3;rap;0.06918058168344562;0.01960690731666061;0.001196569688001866;0.0005014366143585762;765;348;False
F10;gamma;9;bas;0.9512088635863972;1.0267145770102288;0.012640156591693598;0.019846815086669432;764;347;False
F10;gamma;9;rap;0.8083353323001444;0.31699425044090757;0.012870860806466215;0.007693899519698721;764;347;False
F10;gamma;27;bas;0.503450106661075;0.4986083188972682;0.008122308363870696;0.01201971011740371;754;342;False
F10;gamma;27;rap;1.2467974742274102;-0.13577513357757023;0.018568956914452123;-0.002842717656817021;754;342;False
F11;alpha;1;bas;-0.24292224809427734;1.0122412191333212;-0.0017863077516013855;0.011799475886796577;1502;623;False
F11;alpha;1;rap;-2.287202280600532;0.4987602556441014;-0.028215361761023364;0.009724237834164913;1502;623;False
F11;alpha;3;bas;-0.47210703035932544;2.9400818510165134;-0.0047942358294405;0.04842073467673121;1501;623;False
F11;alpha;3;rap;-1.3263147088215128;-0.2978351770077421;-0.01552995656369909;-0.0055016445630755445;1501;623;False
F11;alpha;9;bas;-0.414645075129427;2.2752141093069143;-0.005060687420913282;0.04228827591524581;1496;618;False
F11;alpha;9;rap;0.15056973478473862;-0.30333344193814743;0.001622787914987604;-0.005033531315423812;1496;618;False
F11;alpha;27;bas;0.9687223410819106;0.023997861614893496;0.008339110465297403;0.0003399763551254592;1471;612;False
F11;alpha;27;rap;-1.580984021553806;0.926055725213651;-0.01710027838392025;0.015652072876060928;1471;612;False
F11;beta;1;bas;-2.464603035772953;-1.3299483358917883;-0.010473516868042446;-0.008290645819168224;1502;623;False
F11;beta;1;rap;-0.1007368038251124;-0.23055796889370656;-0.0012875929900109716;-0.004570226416333022;1502;623;False
F11;beta;3;bas;-0.4823030933588412;0.8085718582310435;-0.003161841887285791;0.008316262104042136;1501;623;False
F11;beta;3;rap;0.4431838790152669;0.04571798879970592;0.005559698207518954;0.0008944168887524166;1501;623;False
F11;beta;9;bas;1.4198414716618775;1.0472544504777457;0.012603395478963096;0.01468625693700427;1496;618;False
F11;beta;9;rap;0.7502694998710224;1.0254416577045546;0.00905949276902906;0.019717599021895463;1496;618;False
F11;beta;27;bas;0.7691718336121142;0.6327588457826777;0.008507892606544063;0.010682379756531843;1471;612;False
F11;beta;27;rap;0.034742679273319255;-0.9443113222414788;0.00038624055774546265;-0.016914242927678073;1471;612;False
F11;delta;1;bas;0.017529015571032217;-0.9509612697276083;6.427320087155732e-05;-0.004779409445492334;1502;623;False
F11;delta;1;rap;1.1783636779089077;-0.0643851189761499;0.015134791749864493;-0.0012785548402269205;1502;623;False
F11;delta;3;bas;0.38660352869350767;-0.6139612055141974;0.002039057142969447;-0.004920083850438923;1501;623;False
F11;delta;3;rap;0.6401977691386642;-0.33646078939149393;0.008086045413132244;-0.0066043031037895305;1501;623;False
F11;delta;9;bas;-1.1204765564756214;0.7366136250008724;-0.007672033897867407;0.008121703272797548;1496;618;False
F11;delta;9;rap;1.4123004790938944;0.040018221175770675;0.017526358586878163;0.0007706749995405668;1496;618;False
F11;delta;27;bas;-0.16055535313551195;0.3891906980998877;-0.0014185853927464159;0.005478957517117767;1471;612;False
F11;delta;27;rap;-0.15393803296335054;-0.44795079656464853;-0.0018105859124949953;-0.008374813244151489;1471;612;False
F11;epsilon;1;bas;-0.24608407721851216;0.019531179403177515;-0.0015818140905533755;0.00018448656950338554;1502;623;False
F11;epsilon;1;rap;-0.9486165825119881;-0.5715709925127955;-0.011923987873461864;-0.011195666541591298;1502;623;False
F11;epsilon;3;bas;-0.01760143059032266;1.1981585438036533;-0.00015254239490697727;0.016200293365875775;1501;623;False
F11;epsilon;3;rap;-0.3438089793647465;-1.3329671915699475;-0.004149427426582658;-0.024921299140356224;1501;623;False
F11;epsilon;9;bas;-0.9373763269781266;1.175620807279157;-0.010112534495641715;0.02001729018242388;1496;618;False
F11;epsilon;9;rap;-0.8485661391115842;1.058108233764798;-0.00950874799899713;0.018994293969527804;1496;618;False
F11;epsilon;27;bas;1.1592334711870855;-0.8488431682552727;0.013420314710290778;-0.015605481962284147;1471;612;False
F11;epsilon;27;rap;-0.9181555973109055;0.08274437964957083;-0.009565443576846964;0.0013886859181342446;1471;612;False
F11;gamma;1;bas;1.2977551112306198;-1.2689437157712185;0.0071602883941011075;-0.009233595674883853;1502;623;True
F11;gamma;1;rap;-1.0876032407162226;-1.498980250082238;-0.013882031913767419;-0.029365532861023714;1502;623;True
F11;gamma;3;bas;1.8125634401553699;1.2766254594325859;0.013664423846574267;0.014961496765643135;1501;623;True
F11;gamma;3;rap;-0.8376257149305203;-0.7832154882661359;-0.010489881803583175;-0.014950847322572874;1501;623;True
F11;gamma;9;bas;-0.4969959648468848;1.8764905214214047;-0.004569053473938489;0.028125508565638547;1496;618;True
F11;gamma;9;rap;-1.41046824404693;0.6324887246315885;-0.016348486596318566;0.011334891547536407;1496;618;True
F11;gamma;27;bas;0.8481813643623471;-0.23942114882484483;0.009713690788200531;-0.0042211167420223026;1471;612;True
F11;gamma;27;rap;-0.19324446367606915;-0.9124614282027855;-0.0020666904392960452;-0.01481352997549853;1471;612;True
F12;alpha;1;bas;1.137098299695195;1.5660935438789951;0.012259931545995018;0.024835242963020754;775;350;False
F12;alpha;1;rap;-0.5782470576295721;-0.5931095781969513;-0.00987005902480562;-0.01511126808714304;775;350;False
F12;alpha;3;bas;1.6041894838710897;0.986687605001824;0.023154387621892612;0.021096239895742674;774;350;False
F12;alpha;3;rap;-1.4453627204355566;-0.3047006736865508;-0.023732423034130132;-0.007632859764906743;774;350;False
F12;alpha;9;bas;1.5507316217601481;1.51623992319234;0.026057799697306944;0.0391502102070493;773;345;False
F12;alpha;9;rap;-0.052248622758528755;-2.869003885833214;-0.0007826631337314892;-0.06352653764311564;773;345;False
F12;alpha;27;bas;1.5598807630802645;-0.6372750494911306;0.017860752484977708;-0.012874287204891652;762;341;False
F12;alpha;27;rap;-1.1176424952044914;0.7754975522114474;-0.017241348597350437;0.019115700314958475;762;341;False
F12;beta;1;bas;0.7946786415958098;0.47231966663159053;0.005394943938939934;0.00392331576791984;775;350;False
F12;beta;1;rap;1.604354565457035;0.08743660866878615;0.028055238901126038;0.002319896167742754;775;350;False
F12;beta;3;bas;0.4001914822221804;0.34222608125045234;0.0036901496906473737;0.004011970354147835;774;350;False
F12;beta;3;rap;-0.8099099713596503;-0.28857398072242185;-0.014180629978013152;-0.007562421133368493;774;350;False
F12;beta;9;bas;1.607221577220457;0.6229001869098727;0.019645166414010314;0.010846502234346977;773;345;False
F12;beta;9;rap;-0.31331071113555625;-0.32458477606772923;-0.005178369632355955;-0.008338731568766179;773;345;False
F12;beta;27;bas;0.4333139563312536;-0.41674419186705236;0.006673940935994628;-0.009125152427252347;762;341;False
F12;beta;27;rap;-0.46784469009363877;0.12788423731961346;-0.007379182850681605;0.003080968028294394;762;341;False
F12;delta;1;bas;1.565926809054003;-0.6815485124797394;0.00888255093750042;-0.004153433646720139;775;350;False
F12;delta;1;rap;1.2357082430336281;-0.27293748532705847;0.021919556306534672;-0.007248316625179422;775;350;False
F12;delta;3;bas;0.9855042211522118;-1.5072565684022914;0.0071362984266716;-0.013311140108922058;774;350;False
F12;delta;3;rap;-0.5936215295073197;-0.2551330783166485;-0.01056627155560931;-0.006672295998864113;774;350;False
F12;delta;9;bas;0.5985618298326187;-1.2825321780059953;0.005800712697198423;-0.016486463283994418;773;345;False
F12;delta;9;rap;-0.10089288187357578;-1.0007174761883677;-0.0017459332651490998;-0.0263355721486;773;345;False
F12;delta;27;bas;0.22715960474394334;-2.72088596990759;0.0027540490609710747;-0.04330473006820049;762;341;False
F12;delta;27;rap;0.25572253983991466;-0.03172823758221724;0.004228544903487806;-0.0007779125001088343;762;341;False
F12;epsilon;1;bas;0.6425810570353206;1.971476992471634;0.005616984655047866;0.028907439769852692;775;350;False
F12;epsilon;1;rap;-0.11680783817090135;0.2332746769444386;-0.0020501062402536376;0.006092606472198636;775;350;False
F12;epsilon;3;bas;-0.5203236732656185;1.0776370673312825;-0.0062439213587643545;0.018579005145054964;774;350;False
F12;epsilon;3;rap;-0.9746084335709523;0.35215707711740896;-0.016476988766233363;0.008997526614357324;774;350;False
F12;epsilon;9;bas;-0.1945837498137399;1.6459489008920944;-0.002998710671258717;0.03717658087071707;773;345;False
F12;epsilon;9;rap;0.6210412990970507;-0.9804364462298931;0.009777165233519387;-0.023790526509700517;773;345;False
F12;epsilon;27;bas;0.8912544176887327;-0.38381096813875204;0.014304985154920728;-0.009319789266860614;762;341;False
F12;epsilon;27;rap;-0.5971680078593037;-0.3314042001974625;-0.008735271261703568;-0.0073255608032837816;762;341;False
F12;gamma;1;bas;-0.2594215740441539;0.8645774740313433;-0.0019763608213888436;0.009635924288264472;775;350;False
F12;gamma;1;rap;-0.4590026691779532;0.6547731912919165;-0.007973517425911188;0.017094041105404828;775;350;False
F12;gamma;3;bas;-0.3691293244565306;0.1881682403734402;-0.003857414437031359;0.0027364661655680574;774;350;False
F12;gamma;3;rap;-1.461480767047409;-0.8784142919404777;-0.025241993733953947;-0.02247260080728767;774;350;False
F12;gamma;9;bas;-0.8257790103964578;0.9607695911217754;-0.010743528050571735;0.019151154387308824;773;345;False
F12;gamma;9;rap;-0.23278808438933776;-0.2146959153483131;-0.0036844621493134903;-0.005242182787099756;773;345;False
F12;gamma;27;bas;-0.25672884394323264;-0.21715188863024573;-0.004196161105183749;-0.005097809359716561;762;341;False
F12;gamma;27;rap;0.8077882343748316;-0.10093430555709462;0.011871882148612423;-0.002183342384489872;762;341;False
F13;alpha;1;bas;-0.2514480044738676;1.232685759365204;-0.0018624047460630894;0.014199461815397474;1541;680;False
F13;alpha;1;rap;-1.4708883119830933;-0.12215202333914689;-0.01801713665207078;-0.002241100682546423;1541;680;False
F13;alpha;3;bas;1.1934049564328042;3.3272399503078143;0.012383211079077626;0.0528323394488776;1538;679;False
F13;alpha;3;rap;-1.130891331384499;-0.5457869945957899;-0.013118962707446698;-0.009547789126879272;1538;679;False
F13;alpha;9;bas;0.9489292859486006;2.6882945978465735;0.0114639292377607;0.04709587622979182;1536;678;False
F13;alpha;9;rap;0.7804681174032209;0.1779633968034816;0.008437292649039153;0.0029180667346740173;1536;678;False
F13;alpha;27;bas;0.4311335840056784;0.7377994856378811;0.003666418906572713;0.009722797709856448;1521;668;False
F13;alpha;27;rap;-0.2293605551464115;0.9680010374849402;-0.0025290858738544787;0.015766369328817895;1521;668;False
F13;beta;1;bas;-0.22102106449160158;-1.2338118521788548;-0.0010481415853967782;-0.007638954647705667;1541;680;False
F13;beta;1;rap;-0.8211885527052264;-0.6415589223247677;-0.010295308094645673;-0.012185050307647287;1541;680;False
F13;beta;3;bas;-1.0897570803964058;-1.5057923774934292;-0.006880353584393637;-0.013317227485823356;1538;679;False
