segment;pas;c1;c2;cote;delai_meme_cote;delai_cote_oppose
S024;1336;alpha;beta;-;40.0;39.0
S024;1350;alpha;beta;+;25.0;26.0
S024;1351;alpha;beta;-;25.0;24.0
S024;1355;alpha;beta;+;20.0;21.0
S024;1362;alpha;beta;-;14.0;13.0
S024;1375;alpha;beta;+;3.0;1.0
S024;1402;alpha;beta;-;10.0;11.0
S024;1406;alpha;beta;+;7.0;6.0
S024;1409;alpha;beta;-;3.0;4.0
S024;1415;alpha;beta;+;;
S024;1425;alpha;beta;-;;
S024;1430;alpha;beta;+;;
S024;1;alpha;delta;+;12.0;7.0
S024;3;alpha;delta;-;5.0;10.0
S024;20;alpha;delta;+;26.0;22.0
S024;21;alpha;delta;-;21.0;25.0
S024;22;alpha;delta;+;24.0;20.0
S024;39;alpha;delta;-;3.0;7.0
S024;49;alpha;delta;+;433.0;4.0
S024;50;alpha;delta;-;3.0;432.0
S024;51;alpha;delta;+;431.0;2.0
S024;53;alpha;delta;-;430.0;429.0
S024;94;alpha;delta;+;388.0;389.0
S024;110;alpha;delta;-;373.0;372.0
S024;149;alpha;delta;+;333.0;334.0
S024;151;alpha;delta;-;332.0;331.0
S024;174;alpha;delta;+;308.0;309.0
S024;191;alpha;delta;-;292.0;291.0
S024;192;alpha;delta;+;290.0;291.0
S024;194;alpha;delta;-;289.0;288.0
S024;195;alpha;delta;+;287.0;288.0
S024;197;alpha;delta;-;286.0;285.0
S024;206;alpha;delta;+;276.0;277.0
S024;242;alpha;delta;-;241.0;240.0
S024;251;alpha;delta;+;231.0;232.0
S024;257;alpha;delta;-;226.0;225.0
S024;260;alpha;delta;+;222.0;223.0
S024;262;alpha;delta;-;221.0;220.0
S024;271;alpha;delta;+;211.0;212.0
S024;272;alpha;delta;-;211.0;210.0
S024;281;alpha;delta;+;201.0;202.0
S024;282;alpha;delta;-;201.0;200.0
S024;285;alpha;delta;+;197.0;198.0
S024;297;alpha;delta;-;186.0;185.0
S024;298;alpha;delta;+;184.0;185.0
S024;299;alpha;delta;-;184.0;183.0
S024;332;alpha;delta;+;150.0;151.0
S024;335;alpha;delta;-;148.0;147.0
S024;336;alpha;delta;+;146.0;147.0
S024;338;alpha;delta;-;145.0;144.0
S024;339;alpha;delta;+;143.0;144.0
S024;340;alpha;delta;-;143.0;142.0
S024;342;alpha;delta;+;140.0;141.0
S024;348;alpha;delta;-;135.0;134.0
S024;360;alpha;delta;+;122.0;123.0
S024;376;alpha;delta;-;107.0;106.0
S024;408;alpha;delta;+;74.0;75.0
S024;426;alpha;delta;-;57.0;56.0
S024;427;alpha;delta;+;55.0;56.0
S024;428;alpha;delta;-;55.0;54.0
S024;429;alpha;delta;+;53.0;54.0
S024;431;alpha;delta;-;52.0;51.0
S024;458;alpha;delta;+;24.0;25.0
S024;486;alpha;delta;-;17.0;16.0
S024;487;alpha;delta;+;15.0;16.0
S024;489;alpha;delta;-;14.0;13.0
S024;499;alpha;delta;+;3.0;4.0
S024;534;alpha;delta;-;67.0;72.0
S024;537;alpha;delta;+;69.0;64.0
S024;560;alpha;delta;-;41.0;46.0
S024;582;alpha;delta;+;24.0;19.0
S024;585;alpha;delta;-;16.0;21.0
S024;587;alpha;delta;+;19.0;14.0
S024;589;alpha;delta;-;12.0;17.0
S024;592;alpha;delta;+;14.0;9.0
S024;596;alpha;delta;-;5.0;10.0
S024;618;alpha;delta;+;34.0;31.0
S024;628;alpha;delta;-;21.0;24.0
S024;629;alpha;delta;+;23.0;20.0
S024;631;alpha;delta;-;18.0;21.0
S024;632;alpha;delta;+;20.0;17.0
S024;639;alpha;delta;-;10.0;13.0
S024;641;alpha;delta;+;11.0;8.0
S024;645;alpha;delta;-;4.0;7.0
S024;692;alpha;delta;+;4.0;6.0
S024;726;alpha;delta;-;4.0;8.0
S024;793;alpha;delta;+;644.0;
S024;814;alpha;delta;-;;623.0
S024;830;alpha;delta;+;607.0;
S024;831;alpha;delta;-;;606.0
S024;832;alpha;delta;+;605.0;
S024;835;alpha;delta;-;;602.0
S024;840;alpha;delta;+;597.0;
S024;848;alpha;delta;-;;589.0
S024;849;alpha;delta;+;588.0;
S024;850;alpha;delta;-;;587.0
S024;856;alpha;delta;+;581.0;
S024;863;alpha;delta;-;;574.0
S024;865;alpha;delta;+;572.0;
S024;889;alpha;delta;-;;548.0
S024;916;alpha;delta;+;521.0;
S024;945;alpha;delta;-;;492.0
S024;952;alpha;delta;+;485.0;
S024;953;alpha;delta;-;;484.0
S024;995;alpha;delta;+;442.0;
S024;1020;alpha;delta;-;;417.0
S024;1049;alpha;delta;+;388.0;
S024;1051;alpha;delta;-;;386.0
S024;1068;alpha;delta;+;369.0;
S024;1077;alpha;delta;-;;360.0
S024;1078;alpha;delta;+;359.0;
S024;1086;alpha;delta;-;;351.0
S024;1087;alpha;delta;+;350.0;
S024;1094;alpha;delta;-;;343.0
S024;1096;alpha;delta;+;341.0;
S024;1105;alpha;delta;-;;332.0
S024;1108;alpha;delta;+;329.0;
S024;1109;alpha;delta;-;;328.0
S024;1125;alpha;delta;+;312.0;
S024;1127;alpha;delta;-;;310.0
S024;1129;alpha;delta;+;308.0;
S024;1132;alpha;delta;-;;305.0
S024;1135;alpha;delta;+;302.0;
S024;1136;alpha;delta;-;;301.0
S024;1140;alpha;delta;+;297.0;
S024;1150;alpha;delta;-;;287.0
S024;1158;alpha;delta;+;279.0;
S024;1160;alpha;delta;-;;277.0
S024;1161;alpha;delta;+;276.0;
S024;1162;alpha;delta;-;;275.0
S024;1191;alpha;delta;+;246.0;
S024;1205;alpha;delta;-;;232.0
S024;1229;alpha;delta;+;208.0;
S024;1230;alpha;delta;-;;207.0
S024;1231;alpha;delta;+;206.0;
S024;1232;alpha;delta;-;;205.0
S024;1234;alpha;delta;+;203.0;
S024;1249;alpha;delta;-;;188.0
S024;1252;alpha;delta;+;185.0;
S024;1334;alpha;delta;-;;103.0
S024;1335;alpha;delta;+;102.0;
S024;1336;alpha;delta;-;;101.0
S024;1350;alpha;delta;+;87.0;
S024;1351;alpha;delta;-;;86.0
S024;1355;alpha;delta;+;82.0;
S024;1362;alpha;delta;-;;75.0
S024;1375;alpha;delta;+;62.0;
S024;1402;alpha;delta;-;;35.0
S024;1406;alpha;delta;+;31.0;
S024;1409;alpha;delta;-;;28.0
S024;1415;alpha;delta;+;22.0;
S024;1425;alpha;delta;-;;12.0
S024;1430;alpha;delta;+;7.0;
S024;1;epsilon;gamma;+;21.0;23.0
S024;3;epsilon;gamma;-;21.0;19.0
S024;22;epsilon;gamma;+;3.0;2.0
S024;41;epsilon;gamma;-;7.0;6.0
S024;46;epsilon;gamma;+;1.0;2.0
S024;53;epsilon;gamma;-;158.0;155.0
S024;108;epsilon;gamma;+;100.0;103.0
S024;109;epsilon;gamma;-;102.0;99.0
S024;176;epsilon;gamma;+;32.0;35.0
S024;183;epsilon;gamma;-;28.0;25.0
S024;185;epsilon;gamma;+;23.0;26.0
S024;191;epsilon;gamma;-;20.0;17.0
S024;192;epsilon;gamma;+;16.0;19.0
S024;194;epsilon;gamma;-;17.0;14.0
S024;195;epsilon;gamma;+;13.0;16.0
S024;197;epsilon;gamma;-;14.0;11.0
S024;198;epsilon;gamma;+;10.0;13.0
S024;199;epsilon;gamma;-;12.0;9.0
S024;205;epsilon;gamma;+;3.0;6.0
S024;246;epsilon;gamma;-;27.0;28.0
S024;250;epsilon;gamma;+;24.0;23.0
S024;257;epsilon;gamma;-;16.0;17.0
S024;260;epsilon;gamma;+;14.0;13.0
S024;262;epsilon;gamma;-;11.0;12.0
S024;271;epsilon;gamma;+;3.0;2.0
S024;272;epsilon;gamma;-;1.0;2.0
S024;286;epsilon;gamma;+;76.0;13.0
S024;297;epsilon;gamma;-;2.0;65.0
S024;344;epsilon;gamma;+;18.0;20.0
S024;346;epsilon;gamma;-;18.0;16.0
S024;360;epsilon;gamma;+;2.0;4.0
S024;376;epsilon;gamma;-;13.0;8.0
S024;377;epsilon;gamma;+;7.0;12.0
S024;378;epsilon;gamma;-;11.0;6.0
S024;384;epsilon;gamma;+;30.0;5.0
S024;389;epsilon;gamma;-;31.0;25.0
S024;414;epsilon;gamma;+;8.0;6.0
S024;420;epsilon;gamma;-;3.0;2.0
S024;422;epsilon;gamma;+;7.0;1.0
S024;423;epsilon;gamma;-;7.0;6.0
S024;424;epsilon;gamma;+;5.0;6.0
S024;426;epsilon;gamma;-;4.0;3.0
S024;429;epsilon;gamma;+;37.0;1.0
S024;432;epsilon;gamma;-;40.0;34.0
S024;460;epsilon;gamma;+;6.0;12.0
S024;461;epsilon;gamma;-;11.0;5.0
S024;465;epsilon;gamma;+;1.0;7.0
S024;490;epsilon;gamma;-;4.0;3.0
S024;492;epsilon;gamma;+;1.0;2.0
S024;494;epsilon;gamma;-;77.0;3.0
S024;496;epsilon;gamma;+;1.0;75.0
S024;561;epsilon;gamma;-;10.0;11.0
S024;592;epsilon;gamma;+;32.0;4.0
S024;596;epsilon;gamma;-;29.0;28.0
S024;620;epsilon;gamma;+;4.0;5.0
S024;627;epsilon;gamma;-;10.0;9.0
S024;629;epsilon;gamma;+;7.0;8.0
S024;631;epsilon;gamma;-;6.0;5.0
S024;632;epsilon;gamma;+;4.0;5.0
S024;639;epsilon;gamma;-;4.0;3.0
S024;641;epsilon;gamma;+;1.0;2.0
S024;645;epsilon;gamma;-;53.0;51.0
S024;693;epsilon;gamma;+;3.0;5.0
S024;730;epsilon;gamma;-;5.0;4.0
S024;804;epsilon;gamma;+;54.0;55.0
S024;814;epsilon;gamma;-;45.0;44.0
S024;827;epsilon;gamma;+;31.0;32.0
S024;828;epsilon;gamma;-;31.0;30.0
S024;829;epsilon;gamma;+;29.0;30.0
S024;835;epsilon;gamma;-;24.0;23.0
S024;840;epsilon;gamma;+;18.0;19.0
S024;847;epsilon;gamma;-;12.0;11.0
S024;856;epsilon;gamma;+;2.0;3.0
S024;863;epsilon;gamma;-;32.0;2.0
S024;864;epsilon;gamma;+;1.0;31.0
S024;892;epsilon;gamma;-;3.0;4.0
S024;897;epsilon;gamma;+;20.0;4.0
S024;901;epsilon;gamma;-;62.0;16.0
S024;919;epsilon;gamma;+;171.0;44.0
S024;958;epsilon;gamma;-;5.0;132.0
S024;959;epsilon;gamma;+;131.0;4.0
S024;960;epsilon;gamma;-;3.0;130.0
S024;1010;epsilon;gamma;+;80.0;82.0
S024;1020;epsilon;gamma;-;72.0;70.0
S024;1021;epsilon;gamma;+;69.0;71.0
S024;1025;epsilon;gamma;-;67.0;65.0
S024;1073;epsilon;gamma;+;17.0;19.0
S024;1075;epsilon;gamma;-;17.0;15.0
S024;1080;epsilon;gamma;+;10.0;12.0
S024;1085;epsilon;gamma;-;7.0;5.0
S024;1087;epsilon;gamma;+;3.0;5.0
S024;1110;epsilon;gamma;-;33.0;32.0
S024;1142;epsilon;gamma;+;2.0;1.0
S024;1147;epsilon;gamma;-;15.0;14.0
S024;1159;epsilon;gamma;+;2.0;3.0
S024;1160;epsilon;gamma;-;2.0;1.0
S024;1161;epsilon;gamma;+;32.0;1.0
S024;1162;epsilon;gamma;-;32.0;31.0
S024;1192;epsilon;gamma;+;1.0;2.0
S024;1195;epsilon;gamma;-;142.0;125.0
S024;1197;epsilon;gamma;+;123.0;140.0
S024;1203;epsilon;gamma;-;134.0;117.0
S024;1204;epsilon;gamma;+;116.0;133.0
S024;1205;epsilon;gamma;-;132.0;115.0
S024;1237;epsilon;gamma;+;83.0;100.0
S024;1238;epsilon;gamma;-;99.0;82.0
S024;1247;epsilon;gamma;+;73.0;90.0
S024;1249;epsilon;gamma;-;88.0;71.0
S024;1252;epsilon;gamma;+;68.0;85.0
S024;1253;epsilon;gamma;-;84.0;67.0
S024;1254;epsilon;gamma;+;66.0;83.0
S024;1340;epsilon;gamma;-;6.0;5.0
S024;1345;epsilon;gamma;+;4.0;1.0
S024;1346;epsilon;gamma;-;7.0;3.0
S024;1349;epsilon;gamma;+;6.0;4.0
S024;1352;epsilon;gamma;-;1.0;3.0
S024;1355;epsilon;gamma;+;5.0;4.0
S024;1359;epsilon;gamma;-;3.0;1.0
S024;1360;epsilon;gamma;+;15.0;2.0
S024;1361;epsilon;gamma;-;1.0;14.0
S024;1375;epsilon;gamma;+;38.0;37.0
S024;1411;epsilon;gamma;-;1.0;2.0
S024;1413;epsilon;gamma;+;;
S024;1414;epsilon;gamma;-;;
S024;1415;epsilon;gamma;+;;
S024;1425;epsilon;gamma;-;;
S024;1430;epsilon;gamma;+;;
S024;1;epsilon;beta;+;22.0;23.0
S024;3;epsilon;beta;-;21.0;20.0
S024;22;epsilon;beta;+;1.0;2.0
S024;41;epsilon;beta;-;11.0;10.0
S024;46;epsilon;beta;+;5.0;6.0
S024;53;epsilon;beta;-;191.0;177.0
S024;108;epsilon;beta;+;122.0;136.0
S024;109;epsilon;beta;-;135.0;121.0
S024;176;epsilon;beta;+;54.0;68.0
S024;183;epsilon;beta;-;61.0;47.0
S024;185;epsilon;beta;+;45.0;59.0
S024;191;epsilon;beta;-;53.0;39.0
S024;192;epsilon;beta;+;38.0;52.0
S024;194;epsilon;beta;-;50.0;36.0
S024;195;epsilon;beta;+;35.0;49.0
S024;197;epsilon;beta;-;47.0;33.0
S024;198;epsilon;beta;+;32.0;46.0
S024;199;epsilon;beta;-;45.0;31.0
S024;205;epsilon;beta;+;25.0;39.0
S024;246;epsilon;beta;-;11.0;4.0
S024;250;epsilon;beta;+;8.0;7.0
S024;257;epsilon;beta;-;2.0;1.0
S024;260;epsilon;beta;+;9.0;7.0
S024;262;epsilon;beta;-;5.0;7.0
S024;271;epsilon;beta;+;3.0;1.0
S024;272;epsilon;beta;-;4.0;2.0
S024;286;epsilon;beta;+;76.0;15.0
S024;297;epsilon;beta;-;4.0;65.0
S024;344;epsilon;beta;+;18.0;20.0
S024;346;epsilon;beta;-;18.0;16.0
S024;360;epsilon;beta;+;2.0;4.0
S024;376;epsilon;beta;-;41.0;40.0
S024;377;epsilon;beta;+;39.0;40.0
S024;378;epsilon;beta;-;39.0;38.0
S024;384;epsilon;beta;+;32.0;33.0
S024;389;epsilon;beta;-;28.0;27.0
S024;414;epsilon;beta;+;2.0;3.0
S024;420;epsilon;beta;-;52.0;46.0
S024;422;epsilon;beta;+;44.0;50.0
S024;423;epsilon;beta;-;49.0;43.0
S024;424;epsilon;beta;+;42.0;48.0
S024;426;epsilon;beta;-;46.0;40.0
S024;429;epsilon;beta;+;37.0;43.0
S024;432;epsilon;beta;-;40.0;34.0
S024;460;epsilon;beta;+;6.0;12.0
S024;461;epsilon;beta;-;11.0;5.0
S024;465;epsilon;beta;+;1.0;7.0
S024;490;epsilon;beta;-;8.0;7.0
S024;492;epsilon;beta;+;5.0;6.0
S024;494;epsilon;beta;-;4.0;3.0
S024;496;epsilon;beta;+;1.0;2.0
S024;561;epsilon;beta;-;40.0;45.0
S024;592;epsilon;beta;+;14.0;9.0
S024;596;epsilon;beta;-;5.0;10.0
S024;620;epsilon;beta;+;9.0;7.0
S024;627;epsilon;beta;-;4.0;2.0
S024;629;epsilon;beta;+;3.0;2.0
S024;631;epsilon;beta;-;8.0;1.0
S024;632;epsilon;beta;+;9.0;7.0
S024;639;epsilon;beta;-;6.0;2.0
S024;641;epsilon;beta;+;61.0;4.0
S024;645;epsilon;beta;-;85.0;57.0
S024;693;epsilon;beta;+;9.0;37.0
S024;730;epsilon;beta;-;159.0;152.0
S024;804;epsilon;beta;+;78.0;85.0
S024;814;epsilon;beta;-;75.0;68.0
S024;827;epsilon;beta;+;55.0;62.0
S024;828;epsilon;beta;-;61.0;54.0
S024;829;epsilon;beta;+;53.0;60.0
S024;835;epsilon;beta;-;54.0;47.0
S024;840;epsilon;beta;+;42.0;49.0
S024;847;epsilon;beta;-;42.0;35.0
S024;856;epsilon;beta;+;26.0;33.0
S024;863;epsilon;beta;-;26.0;19.0
S024;864;epsilon;beta;+;18.0;25.0
S024;892;epsilon;beta;-;74.0;25.0
S024;897;epsilon;beta;+;20.0;69.0
S024;901;epsilon;beta;-;65.0;16.0
S024;919;epsilon;beta;+;404.0;47.0
S024;958;epsilon;beta;-;8.0;365.0
S024;959;epsilon;beta;+;364.0;7.0
S024;960;epsilon;beta;-;6.0;363.0
S024;1010;epsilon;beta;+;313.0;315.0
S024;1020;epsilon;beta;-;305.0;303.0
S024;1021;epsilon;beta;+;302.0;304.0
S024;1025;epsilon;beta;-;300.0;298.0
S024;1073;epsilon;beta;+;250.0;252.0
S024;1075;epsilon;beta;-;250.0;248.0
S024;1080;epsilon;beta;+;243.0;245.0
S024;1085;epsilon;beta;-;240.0;238.0
S024;1087;epsilon;beta;+;236.0;238.0
S024;1110;epsilon;beta;-;215.0;213.0
S024;1142;epsilon;beta;+;181.0;183.0
S024;1147;epsilon;beta;-;178.0;176.0
S024;1159;epsilon;beta;+;164.0;166.0
S024;1160;epsilon;beta;-;165.0;163.0
S024;1161;epsilon;beta;+;162.0;164.0
S024;1162;epsilon;beta;-;163.0;161.0
S024;1192;epsilon;beta;+;131.0;133.0
S024;1195;epsilon;beta;-;130.0;128.0
S024;1197;epsilon;beta;+;126.0;128.0
S024;1203;epsilon;beta;-;122.0;120.0
S024;1204;epsilon;beta;+;119.0;121.0
S024;1205;epsilon;beta;-;120.0;118.0
S024;1237;epsilon;beta;+;86.0;88.0
S024;1238;epsilon;beta;-;87.0;85.0
S024;1247;epsilon;beta;+;76.0;78.0
S024;1249;epsilon;beta;-;76.0;74.0
S024;1252;epsilon;beta;+;71.0;73.0
S024;1253;epsilon;beta;-;72.0;70.0
S024;1254;epsilon;beta;+;69.0;71.0
S024;1340;epsilon;beta;-;36.0;35.0
S024;1345;epsilon;beta;+;30.0;31.0
S024;1346;epsilon;beta;-;30.0;29.0
S024;1349;epsilon;beta;+;26.0;27.0
S024;1352;epsilon;beta;-;24.0;23.0
S024;1355;epsilon;beta;+;20.0;21.0
S024;1359;epsilon;beta;-;17.0;16.0
S024;1360;epsilon;beta;+;15.0;16.0
S024;1361;epsilon;beta;-;15.0;14.0
S024;1375;epsilon;beta;+;3.0;1.0
S024;1411;epsilon;beta;-;1.0;2.0
S024;1413;epsilon;beta;+;;
S024;1414;epsilon;beta;-;;
S024;1415;epsilon;beta;+;;
S024;1425;epsilon;beta;-;;
S024;1430;epsilon;beta;+;;
S024;1;epsilon;delta;+;12.0;7.0
S024;3;epsilon;delta;-;5.0;10.0
S024;22;epsilon;delta;+;24.0;20.0
S024;41;epsilon;delta;-;1.0;5.0
S024;46;epsilon;delta;+;436.0;7.0
S024;53;epsilon;delta;-;430.0;429.0
S024;108;epsilon;delta;+;374.0;375.0
S024;109;epsilon;delta;-;374.0;373.0
S024;176;epsilon;delta;+;306.0;307.0
S024;183;epsilon;delta;-;300.0;299.0
S024;185;epsilon;delta;+;297.0;298.0
S024;191;epsilon;delta;-;292.0;291.0
S024;192;epsilon;delta;+;290.0;291.0
S024;194;epsilon;delta;-;289.0;288.0
S024;195;epsilon;delta;+;287.0;288.0
S024;197;epsilon;delta;-;286.0;285.0
S024;198;epsilon;delta;+;284.0;285.0
S024;199;epsilon;delta;-;284.0;283.0
S024;205;epsilon;delta;+;277.0;278.0
S024;246;epsilon;delta;-;237.0;236.0
S024;250;epsilon;delta;+;232.0;233.0
S024;257;epsilon;delta;-;226.0;225.0
S024;260;epsilon;delta;+;222.0;223.0
S024;262;epsilon;delta;-;221.0;220.0
S024;271;epsilon;delta;+;211.0;212.0
S024;272;epsilon;delta;-;211.0;210.0
S024;286;epsilon;delta;+;196.0;197.0
S024;297;epsilon;delta;-;186.0;185.0
S024;344;epsilon;delta;+;138.0;139.0
S024;346;epsilon;delta;-;137.0;136.0
S024;360;epsilon;delta;+;122.0;123.0
S024;376;epsilon;delta;-;107.0;106.0
S024;377;epsilon;delta;+;105.0;106.0
S024;378;epsilon;delta;-;105.0;104.0
S024;384;epsilon;delta;+;98.0;99.0
S024;389;epsilon;delta;-;94.0;93.0
S024;414;epsilon;delta;+;68.0;69.0
S024;420;epsilon;delta;-;63.0;62.0
S024;422;epsilon;delta;+;60.0;61.0
S024;423;epsilon;delta;-;60.0;59.0
S024;424;epsilon;delta;+;58.0;59.0
S024;426;epsilon;delta;-;57.0;56.0
S024;429;epsilon;delta;+;53.0;54.0
S024;432;epsilon;delta;-;51.0;50.0
S024;460;epsilon;delta;+;22.0;23.0
S024;461;epsilon;delta;-;22.0;21.0
S024;465;epsilon;delta;+;17.0;18.0
S024;490;epsilon;delta;-;13.0;12.0
S024;492;epsilon;delta;+;10.0;11.0
S024;494;epsilon;delta;-;9.0;8.0
S024;496;epsilon;delta;+;6.0;7.0
S024;561;epsilon;delta;-;40.0;45.0
S024;592;epsilon;delta;+;14.0;9.0
S024;596;epsilon;delta;-;5.0;10.0
S024;620;epsilon;delta;+;32.0;29.0
S024;627;epsilon;delta;-;22.0;25.0
S024;629;epsilon;delta;+;23.0;20.0
S024;631;epsilon;delta;-;18.0;21.0
S024;632;epsilon;delta;+;20.0;17.0
S024;639;epsilon;delta;-;10.0;13.0
S024;641;epsilon;delta;+;11.0;8.0
S024;645;epsilon;delta;-;4.0;7.0
S024;693;epsilon;delta;+;3.0;5.0
S024;730;epsilon;delta;-;5.0;4.0
S024;804;epsilon;delta;+;633.0;
S024;814;epsilon;delta;-;;623.0
S024;827;epsilon;delta;+;610.0;
S024;828;epsilon;delta;-;;609.0
S024;829;epsilon;delta;+;608.0;
S024;835;epsilon;delta;-;;602.0
S024;840;epsilon;delta;+;597.0;
S024;847;epsilon;delta;-;;590.0
S024;856;epsilon;delta;+;581.0;
S024;863;epsilon;delta;-;;574.0
S024;864;epsilon;delta;+;573.0;
S024;892;epsilon;delta;-;;545.0
S024;897;epsilon;delta;+;540.0;
S024;901;epsilon;delta;-;;536.0
S024;919;epsilon;delta;+;518.0;
S024;958;epsilon;delta;-;;479.0
S024;959;epsilon;delta;+;478.0;
S024;960;epsilon;delta;-;;477.0
S024;1010;epsilon;delta;+;427.0;
S024;1020;epsilon;delta;-;;417.0
S024;1021;epsilon;delta;+;416.0;
S024;1025;epsilon;delta;-;;412.0
S024;1073;epsilon;delta;+;364.0;
S024;1075;epsilon;delta;-;;362.0
S024;1080;epsilon;delta;+;357.0;
S024;1085;epsilon;delta;-;;352.0
S024;1087;epsilon;delta;+;350.0;
S024;1110;epsilon;delta;-;;327.0
S024;1142;epsilon;delta;+;295.0;
S024;1147;epsilon;delta;-;;290.0
S024;1159;epsilon;delta;+;278.0;
S024;1160;epsilon;delta;-;;277.0
S024;1161;epsilon;delta;+;276.0;
S024;1162;epsilon;delta;-;;275.0
S024;1192;epsilon;delta;+;245.0;
S024;1195;epsilon;delta;-;;242.0
S024;1197;epsilon;delta;+;240.0;
S024;1203;epsilon;delta;-;;234.0
S024;1204;epsilon;delta;+;233.0;
S024;1205;epsilon;delta;-;;232.0
S024;1237;epsilon;delta;+;200.0;
S024;1238;epsilon;delta;-;;199.0
S024;1247;epsilon;delta;+;190.0;
S024;1249;epsilon;delta;-;;188.0
S024;1252;epsilon;delta;+;185.0;
S024;1253;epsilon;delta;-;;184.0
S024;1254;epsilon;delta;+;183.0;
S024;1340;epsilon;delta;-;;97.0
S024;1345;epsilon;delta;+;92.0;
S024;1346;epsilon;delta;-;;91.0
S024;1349;epsilon;delta;+;88.0;
S024;1352;epsilon;delta;-;;85.0
S024;1355;epsilon;delta;+;82.0;
S024;1359;epsilon;delta;-;;78.0
S024;1360;epsilon;delta;+;77.0;
S024;1361;epsilon;delta;-;;76.0
S024;1375;epsilon;delta;+;62.0;
S024;1411;epsilon;delta;-;;26.0
S024;1413;epsilon;delta;+;24.0;
S024;1414;epsilon;delta;-;;23.0
S024;1415;epsilon;delta;+;22.0;
S024;1425;epsilon;delta;-;;12.0
S024;1430;epsilon;delta;+;7.0;
S024;22;gamma;beta;+;1.0;2.0
S024;24;gamma;beta;-;2.0;1.0
S024;25;gamma;beta;+;5.0;1.0
S024;27;gamma;beta;-;5.0;3.0
S024;28;gamma;beta;+;2.0;4.0
S024;29;gamma;beta;-;3.0;1.0
S024;30;gamma;beta;+;4.0;2.0
S024;39;gamma;beta;-;13.0;12.0
S024;47;gamma;beta;+;4.0;5.0
S024;48;gamma;beta;-;4.0;3.0
S024;49;gamma;beta;+;2.0;3.0
S024;53;gamma;beta;-;191.0;177.0
S024;208;gamma;beta;+;22.0;36.0
S024;211;gamma;beta;-;33.0;19.0
S024;212;gamma;beta;+;18.0;32.0
S024;273;gamma;beta;-;3.0;1.0
S024;274;gamma;beta;+;3.0;2.0
S024;276;gamma;beta;-;25.0;1.0
S024;277;gamma;beta;+;85.0;24.0
S024;282;gamma;beta;-;19.0;80.0
S024;285;gamma;beta;+;77.0;16.0
S024;299;gamma;beta;-;2.0;63.0
S024;362;gamma;beta;+;3.0;2.0
S024;364;gamma;beta;-;8.0;1.0
S024;365;gamma;beta;+;51.0;7.0
S024;372;gamma;beta;-;45.0;44.0
S024;373;gamma;beta;+;43.0;44.0
S024;376;gamma;beta;-;41.0;40.0
S024;384;gamma;beta;+;32.0;33.0
S024;389;gamma;beta;-;28.0;27.0
S024;414;gamma;beta;+;2.0;3.0
S024;420;gamma;beta;-;52.0;46.0
S024;422;gamma;beta;+;44.0;50.0
S024;423;gamma;beta;-;49.0;43.0
S024;429;gamma;beta;+;37.0;43.0
S024;430;gamma;beta;-;42.0;36.0
S024;466;gamma;beta;+;9.0;6.0
S024;472;gamma;beta;-;17.0;3.0
S024;474;gamma;beta;+;1.0;15.0
S024;490;gamma;beta;-;8.0;7.0
S024;493;gamma;beta;+;4.0;5.0
S024;494;gamma;beta;-;4.0;3.0
S024;497;gamma;beta;+;2.0;1.0
S024;571;gamma;beta;-;30.0;35.0
S024;572;gamma;beta;+;34.0;29.0
S024;573;gamma;beta;-;28.0;33.0
S024;575;gamma;beta;+;31.0;26.0
S024;585;gamma;beta;-;16.0;21.0
S024;587;gamma;beta;+;19.0;14.0
S024;589;gamma;beta;-;12.0;17.0
S024;592;gamma;beta;+;14.0;9.0
S024;596;gamma;beta;-;5.0;10.0
S024;624;gamma;beta;+;5.0;3.0
S024;625;gamma;beta;-;2.0;4.0
S024;636;gamma;beta;+;5.0;3.0
S024;637;gamma;beta;-;2.0;4.0
S024;642;gamma;beta;+;60.0;3.0
S024;643;gamma;beta;-;2.0;59.0
S024;696;gamma;beta;+;6.0;34.0
S024;698;gamma;beta;-;32.0;4.0
S024;699;gamma;beta;+;3.0;31.0
S024;700;gamma;beta;-;30.0;2.0
S024;701;gamma;beta;+;1.0;29.0
S024;730;gamma;beta;-;159.0;152.0
S024;734;gamma;beta;+;148.0;155.0
S024;735;gamma;beta;-;154.0;147.0
S024;858;gamma;beta;+;24.0;31.0
S024;859;gamma;beta;-;30.0;23.0
S024;865;gamma;beta;+;17.0;24.0
S024;895;gamma;beta;-;71.0;22.0
S024;896;gamma;beta;+;21.0;70.0
S024;901;gamma;beta;-;65.0;16.0
S024;917;gamma;beta;+;406.0;49.0
S024;963;gamma;beta;-;3.0;360.0
S024;1090;gamma;beta;+;233.0;235.0
S024;1092;gamma;beta;-;233.0;231.0
S024;1093;gamma;beta;+;230.0;232.0
S024;1094;gamma;beta;-;231.0;229.0
S024;1096;gamma;beta;+;227.0;229.0
S024;1097;gamma;beta;-;228.0;226.0
S024;1098;gamma;beta;+;225.0;227.0
S024;1104;gamma;beta;-;221.0;219.0
S024;1142;gamma;beta;+;181.0;183.0
S024;1143;gamma;beta;-;182.0;180.0
S024;1144;gamma;beta;+;179.0;181.0
S024;1146;gamma;beta;-;179.0;177.0
S024;1161;gamma;beta;+;162.0;164.0
S024;1162;gamma;beta;-;163.0;161.0
S024;1193;gamma;beta;+;130.0;132.0
