famille;capteur;h;issue;designe;n;segments;obs;ref;ecart;z
F25;epsilon;3;bas;False;967;50;0.15615305067218202;0.16738486899345914;-0.01123181832127717;-1.1042123738353826
F25;epsilon;3;rap;False;967;50;0.5398138572905895;0.5326760621871085;0.007137795103480935;0.47848489352267287
F25;epsilon;9;bas;False;963;50;0.328141225337487;0.34210866565593434;-0.013967440318447256;-1.0374130734706102
F25;epsilon;9;rap;False;963;50;0.5410176531671859;0.5353042220441545;0.005713431123031282;0.40536911545805754
F25;epsilon;27;bas;False;953;50;0.6295907660020986;0.6416802055307776;-0.012089439528678976;-0.812542340373491
F25;epsilon;27;rap;False;953;50;0.5288562434417629;0.5129234743487288;0.015932769093034108;1.2424798050599202
F26;alpha;1;bas;False;2311;50;0.11077455646906101;0.10666267607640498;0.004111880392656037;0.6923522756666181
F26;alpha;1;rap;False;2311;50;0.5144958892254435;0.5215660434922949;-0.007070154266851352;-0.7143304929264409
F26;alpha;3;bas;False;2306;50;0.25195143104943624;0.2500152637905837;0.001936167258852549;0.23428297864133144
F26;alpha;3;rap;False;2306;50;0.5186470078057241;0.5140682958002273;0.004578712005496983;0.4904203746026613
F26;alpha;9;bas;False;2299;50;0.530230535015224;0.5151565267162236;0.015074008299000512;1.5440299691038064
F26;alpha;9;rap;False;2299;50;0.45933014354066987;0.4822064113850378;-0.022876267844367987;-2.676659944637689
F26;alpha;27;bas;False;2267;50;0.8588442876047641;0.8617351362711558;-0.002890848666391814;-0.40077787958416133
F26;alpha;27;rap;False;2267;50;0.4772827525363917;0.4658226112782267;0.011460141258164957;1.2850567671904265
F26;beta;1;bas;False;2311;50;0.03072263089571614;0.036255650977152595;-0.005533020081436451;-1.6729929269689117
F26;beta;1;rap;False;2311;50;0.5253137170056252;0.5203602856929362;0.004953431312689046;0.4837507603712545
F26;beta;3;bas;False;2306;50;0.08065915004336513;0.08420907277730241;-0.0035499227339372626;-0.6972986972865008
F26;beta;3;rap;False;2306;50;0.5377276669557676;0.5306546667412596;0.007073000214508037;0.7035702374039924
F26;beta;9;bas;False;2299;50;0.18051326663766856;0.17716163783229805;0.003351628805370512;0.47698194159219
F26;beta;9;rap;False;2299;50;0.5254458460200087;0.5392330790300154;-0.013787233010006722;-1.4190098617566793
F26;beta;27;bas;False;2267;50;0.3550948389942655;0.3480013452639383;0.007093493730327277;0.7949454200987931
F26;beta;27;rap;False;2267;50;0.5302161446846052;0.5407514230877791;-0.01053527840317395;-1.1533214660799267
F26;gamma;1;bas;False;2311;50;0.048031155344006926;0.048023686540173145;7.468803833776712e-06;0.0018340360394383706
F26;gamma;1;rap;False;2311;50;0.5348334054521852;0.5215268981300465;0.013306507322138741;1.302593677397992
F26;gamma;3;bas;False;2306;50;0.1131830008673027;0.10993368827726388;0.003249312590038809;0.5501108562817881
F26;gamma;3;rap;False;2306;50;0.5420641803989592;0.5290612885685968;0.013002891830362498;1.2996307015138377
F26;gamma;9;bas;False;2299;50;0.23444976076555024;0.22932013475791307;0.005129626007637179;0.6665352577277859
F26;gamma;9;rap;False;2299;50;0.5367551109177904;0.5357966136666686;0.0009584972511218153;0.0999013323766414
F26;gamma;27;bas;False;2267;50;0.44596382884869873;0.4446287571164275;0.0013350717322712193;0.14225383087269056
F26;gamma;27;rap;False;2267;50;0.5209528010586678;0.5252873694865581;-0.004334568427890321;-0.4844518424642553
F26;delta;1;bas;True;2311;50;0.0199048031155344;0.02078721596780157;-0.0008824128522671696;-0.31753057154084585
F26;delta;1;rap;True;2311;50;0.5227174383383817;0.5188536171849788;0.0038638211534028147;0.3751165323836644
F26;delta;3;bas;True;2306;50;0.04986990459670425;0.04889903183229982;0.0009708727644044278;0.24055038818298846
F26;delta;3;rap;True;2306;50;0.5355594102341718;0.5287857510691633;0.0067736591650084926;0.6612356187717493
F26;delta;9;bas;True;2299;50;0.10265332753371031;0.10413140091227702;-0.001478073378566696;-0.276593896215133
F26;delta;9;rap;True;2299;50;0.5276207046541975;0.5410175652774633;-0.01339686062326581;-1.3344697289006837
F26;delta;27;bas;True;2267;50;0.20688134097926775;0.20654415338020726;0.00033718759906048267;0.04811203527096407
F26;delta;27;rap;True;2267;50;0.5487428319364799;0.5544763830415212;-0.00573355110504133;-0.59736948972244
F26;epsilon;1;bas;False;2311;50;0.07442665512765037;0.07086679294602924;0.0035598621816211183;0.7205093541864466
F26;epsilon;1;rap;False;2311;50;0.5356988316745998;0.5229485002005156;0.012750331474084073;1.2698384445715887
F26;epsilon;3;bas;False;2306;50;0.16869037294015612;0.16542526791993017;0.00326510502022595;0.47567403677973336
F26;epsilon;3;rap;False;2306;50;0.5403295750216826;0.5259252756854788;0.014404299336203762;1.4654321371952237
F26;epsilon;9;bas;False;2299;50;0.3649412788168769;0.3482798246342073;0.01666145418266958;1.8909286304477617
F26;epsilon;9;rap;False;2299;50;0.525010874293171;0.5224920759836886;0.0025187983094822706;0.28000695978482637
F26;epsilon;27;bas;False;2267;50;0.6528451698279665;0.6545172652154878;-0.0016720953875213331;-0.17688122751500499
F26;epsilon;27;rap;False;2267;50;0.49316277018085575;0.48704658743438406;0.006116182746471724;0.7396142546172851
F27;alpha;1;bas;False;1855;50;0.11212938005390835;0.12404148351215857;-0.01191210345825021;-1.7803133474749213
F27;alpha;1;rap;False;1855;50;0.5137466307277628;0.5022480088000755;0.011498621927687342;1.0422736175101566
F27;alpha;3;bas;False;1852;50;0.2580993520518359;0.2764792743393916;-0.018379922287555795;-2.02140629824482
F27;alpha;3;rap;False;1852;50;0.4870410367170626;0.48332847295597314;0.0037125637610895285;0.3560732061616111
F27;alpha;9;bas;False;1842;50;0.5255157437567861;0.5353005918468545;-0.009784848090068422;-0.8995984027800118
F27;alpha;9;rap;False;1842;50;0.46851248642779586;0.45143333304665484;0.017079153381141028;1.778831604826113
F27;alpha;27;bas;False;1818;50;0.8613861386138614;0.8642751923077574;-0.002889053693896162;-0.35961168437567637
F27;alpha;27;rap;False;1818;50;0.44114411441144114;0.44290481907222257;-0.0017607046607814182;-0.18036908085339595
F27;beta;1;bas;False;1855;50;0.044204851752021566;0.04406138589682733;0.00014346585519423854;0.033321335239454554
F27;beta;1;rap;False;1855;50;0.5180592991913746;0.514254768022006;0.003804531169368765;0.33317270646057906
F27;beta;3;bas;False;1852;50;0.09719222462203024;0.0988321787524772;-0.0016399541304469643;-0.2731958689006014
F27;beta;3;rap;False;1852;50;0.5172786177105831;0.5215337231189464;-0.004255105408363236;-0.37712400873725926
F27;beta;9;bas;False;1842;50;0.19489685124864278;0.19883814093232455;-0.003941289683681751;-0.4997911518912687
F27;beta;9;rap;False;1842;50;0.5238870792616721;0.5228898550960427;0.0009972241656293858;0.09134787804460197
F27;beta;27;bas;False;1818;50;0.36523652365236525;0.3680217420324168;-0.002785218380051586;-0.28486678207637467
F27;beta;27;rap;False;1818;50;0.5176017601760176;0.5186415891408681;-0.0010398289648504155;-0.10311358065372885
F27;gamma;1;bas;False;1855;50;0.05929919137466307;0.05537618251186905;0.003923008862794025;0.7903272043286742
F27;gamma;1;rap;False;1855;50;0.5234501347708895;0.5181529810135418;0.005297153757347751;0.46640163792638184
F27;gamma;3;bas;False;1852;50;0.12688984881209503;0.12464922379284565;0.002240625019249378;0.3443227843571801
F27;gamma;3;rap;False;1852;50;0.5199784017278618;0.5218030649293731;-0.0018246632015113534;-0.1629673610365028
F27;gamma;9;bas;False;1842;50;0.25841476655808904;0.25172518755951406;0.006689578998574976;0.7751153185015606
F27;gamma;9;rap;False;1842;50;0.5157437567861021;0.5194519162247535;-0.0037081594386514185;-0.3463408356055458
F27;gamma;27;bas;False;1818;50;0.47744774477447743;0.46310483772390726;0.014342907050570265;1.3826366036051752
F27;gamma;27;rap;False;1818;50;0.517051705170517;0.5062627003433681;0.010789004827148993;1.1197825116689253
F27;delta;1;bas;False;1855;50;0.020485175202156335;0.024749228104360064;-0.004264052902203729;-1.3330460562089135
F27;delta;1;rap;False;1855;50;0.5008086253369273;0.51529780994944;-0.014489184612512722;-1.2512032824253345
F27;delta;3;bas;False;1852;50;0.05723542116630669;0.057738019636367585;-0.0005025984700608932;-0.1056080708205222
F27;delta;3;rap;False;1852;50;0.5145788336933045;0.5226089496734054;-0.008030115980100908;-0.6950559448164872
F27;delta;9;bas;False;1842;50;0.13137893593919653;0.1187751673237145;0.012603768615482009;1.90121519631567
F27;delta;9;rap;False;1842;50;0.5320304017372421;0.5322189048375041;-0.00018850310026203703;-0.016647367354804384
F27;delta;27;bas;False;1818;50;0.23322332233223322;0.22250580266467887;0.010717519667554376;1.3556995205284288
F27;delta;27;rap;False;1818;50;0.5429042904290429;0.5432342946955114;-0.0003300042664685603;-0.03042322293419842
F27;epsilon;1;bas;False;1855;50;0.0830188679245283;0.07724492221497281;0.005773945709555486;1.0105521186912962
F27;epsilon;1;rap;False;1855;50;0.5261455525606469;0.5173391592461537;0.008806393314493214;0.7786155426974183
F27;epsilon;3;bas;False;1852;50;0.18250539956803455;0.17845186897211818;0.0040535305959163645;0.5235244027422147
F27;epsilon;3;rap;False;1852;50;0.515658747300216;0.5166365791623458;-0.0009778318621298536;-0.08823022795605925
F27;epsilon;9;bas;False;1842;50;0.35993485342019543;0.36486535064455194;-0.004930497224356471;-0.5033263987540498
F27;epsilon;9;rap;False;1842;50;0.5179153094462541;0.5068104825751456;0.011104826871108546;1.080541160079277
F27;epsilon;27;bas;False;1818;50;0.6716171617161716;0.6614749926403288;0.010142169075842792;0.9710830565246099
F27;epsilon;27;rap;False;1818;50;0.47854785478547857;0.4710775239114339;0.007470330874044619;0.7789899770903697
F28;alpha;1;bas;False;2193;50;0.09393524851801185;0.09342704484047754;0.0005082036775343237;0.08932809415397401
F28;alpha;1;rap;False;2193;50;0.5745554035567716;0.5506910994277452;0.02386430412902641;2.3783463219054424
F28;alpha;3;bas;False;2188;50;0.22943327239488118;0.21820612283257754;0.011227149562303617;1.420129616581868
F28;alpha;3;rap;False;2188;50;0.5662705667276051;0.5634229914353761;0.002847575292228982;0.30258503351470123
F28;alpha;9;bas;False;2184;50;0.47298534798534797;0.46816088109609694;0.004824466889251145;0.49199877945020365
F28;alpha;9;rap;False;2184;50;0.5595238095238095;0.5571477009701834;0.0023761085536261853;0.2796337273716543
F28;alpha;27;bas;False;2157;50;0.8484005563282336;0.8472226002581793;0.001177956070054324;0.15435447474252995
F28;alpha;27;rap;False;2157;50;0.5401019935095039;0.5382870643612298;0.001814929148274267;0.20792240266873438
F28;beta;1;bas;False;2193;50;0.0392156862745098;0.0365625451603916;0.0026531411141182105;0.7101366039862381
F28;beta;1;rap;False;2193;50;0.5253077975376197;0.5230365632802058;0.0022712342574139144;0.21603275129192367
F28;beta;3;bas;False;2188;50;0.0850091407678245;0.08409342738905759;0.0009157133787669031;0.1751032867767363
F28;beta;3;rap;False;2188;50;0.5196526508226691;0.5332927045477891;-0.013640053725120027;-1.316722554233286
F28;beta;9;bas;False;2184;50;0.1749084249084249;0.17786399114857113;-0.002955566240146218;-0.4252226663692536
F28;beta;9;rap;False;2184;50;0.5389194139194139;0.542276575530627;-0.0033571616112131005;-0.339661002079044
F28;beta;27;bas;False;2157;50;0.34538711172925357;0.34820399258296747;-0.0028168808537139176;-0.31298723866339734
F28;beta;27;rap;False;2157;50;0.5419564209550302;0.5440715354475623;-0.0021151144925321097;-0.22975342725348571
F28;gamma;1;bas;False;2193;50;0.05243958048335613;0.047766030665624404;0.0046735498177317295;1.0896604731332873
F28;gamma;1;rap;False;2193;50;0.528499772001824;0.5266378984450487;0.001861873556775297;0.17811530149219285
F28;gamma;3;bas;False;2188;50;0.10740402193784278;0.1094468813805793;-0.002042859442736535;-0.3528764256492745
F28;gamma;3;rap;False;2188;50;0.5370201096892139;0.536319017559644;0.0007010921295699826;0.0685649994753848
F28;gamma;9;bas;False;2184;50;0.22115384615384615;0.229644715126904;-0.008490868973057834;-1.111808560638954
F28;gamma;9;rap;False;2184;50;0.5554029304029304;0.5445097333247061;0.01089319707822435;1.129182435827493
F28;gamma;27;bas;False;2157;50;0.4343996291145109;0.4442225109023811;-0.009822881787870115;-1.027311445511246
F28;gamma;27;rap;False;2157;50;0.5275846082522021;0.5349713923399545;-0.0073867840877524195;-0.8562611331431457
F28;delta;1;bas;False;2193;50;0.022799817601459188;0.022471558565529993;0.0003282590359291918;0.11219235781421598
F28;delta;1;rap;False;2193;50;0.5280437756497948;0.5166205427759931;0.011423232873801663;1.0764130720164296
F28;delta;3;bas;False;2188;50;0.05758683729433273;0.05145897499171486;0.006127862302617866;1.4339987651668717
F28;delta;3;rap;False;2188;50;0.5447897623400365;0.526534803342912;0.018254958997124544;1.7331819533834003
F28;delta;9;bas;False;2184;50;0.1108058608058608;0.10867779866733619;0.002128062138524611;0.38908094562232487
F28;delta;9;rap;False;2184;50;0.5352564102564102;0.537890020750489;-0.002633610494078766;-0.25224421074608666
F28;delta;27;bas;False;2157;50;0.2114047287899861;0.21187602734164762;-0.00047129855166154114;-0.0675259859927683
F28;delta;27;rap;False;2157;50;0.5600370885489105;0.5510539318561134;0.00898315669279723;0.9144736708744444
F28;epsilon;1;bas;False;2193;50;0.06794345645234838;0.06537593050066595;0.0025675259516824366;0.5265516490290874
F28;epsilon;1;rap;False;2193;50;0.5636114911080712;0.5372494799258667;0.02636201118220441;2.5359724445579612
F28;epsilon;3;bas;False;2188;50;0.16773308957952468;0.15567322590273933;0.012059863676785328;1.75330730593514
F28;epsilon;3;rap;False;2188;50;0.553473491773309;0.546664197951653;0.006809293821656014;0.6784980433323257
F28;epsilon;9;bas;False;2184;50;0.3374542124542125;0.33029334142482314;0.007160871029389263;0.8078594791013425
F28;epsilon;9;rap;False;2184;50;0.5467032967032966;0.5506347500744527;-0.0039314533711559815;-0.43032952667533875
F28;epsilon;27;bas;False;2157;50;0.6397774687065368;0.6347281701181808;0.005049298588356018;0.5195298609194418
F28;epsilon;27;rap;False;2157;50;0.526657394529439;0.5262912971118593;0.00036609741757972906;0.044009602141688794
F29;alpha;1;bas;False;1197;50;0.1111111111111111;0.11433603445129757;-0.003224923340186453;-0.37993055982021845
F29;alpha;1;rap;False;1197;50;0.49206349206349204;0.5141151615839521;-0.022051669520460008;-1.5794288135980301
F29;alpha;3;bas;False;1195;50;0.2778242677824268;0.25679825694316244;0.021026010839264368;1.7289287261341175
F29;alpha;3;rap;False;1195;50;0.5087866108786611;0.5071577888425568;0.0016288220361043429;0.1232811477116176
F29;alpha;9;bas;False;1185;50;0.560337552742616;0.5181809891173338;0.04215656362528217;3.1369521647414986
F29;alpha;9;rap;False;1185;50;0.45654008438818566;0.4742115130407635;-0.01767142865257791;-1.5221528803881437
F29;alpha;27;bas;False;1163;50;0.880481513327601;0.863220453351832;0.017261059975769096;1.8434013696144993
F29;alpha;27;rap;False;1163;50;0.45743766122098023;0.4567446798792998;0.0006929813416803961;0.05649293989431771
F29;beta;1;bas;False;1197;50;0.03842940685045948;0.038234170606902984;0.00019523624355649447;0.037062574171023766
F29;beta;1;rap;False;1197;50;0.5162907268170426;0.516741598629474;-0.0004508718124313911;-0.0314517945350481
F29;beta;3;bas;False;1195;50;0.10376569037656903;0.08937475667015661;0.014390933706412421;1.829404874263076
F29;beta;3;rap;False;1195;50;0.5280334728033472;0.524473716527215;0.0035597562761323495;0.24891650099209428
F29;beta;9;bas;False;1185;50;0.2;0.18865772868175473;0.011342271318245261;1.1388436422283552
F29;beta;9;rap;False;1185;50;0.5046413502109705;0.5288868918708112;-0.02424554165984072;-1.7765509972016518
F29;beta;27;bas;False;1163;50;0.35339638865004297;0.362676306807211;-0.009279918157168008;-0.7596959836378262
F29;beta;27;rap;False;1163;50;0.5167669819432502;0.5224171147132918;-0.005650132770041502;-0.44280807987447784
F29;gamma;1;bas;False;1197;50;0.047619047619047616;0.05144206593389009;-0.0038230183148424746;-0.6693783508952631
F29;gamma;1;rap;False;1197;50;0.5096073517126148;0.5163398259183575;-0.006732474205742696;-0.4729735954878183
F29;gamma;3;bas;False;1195;50;0.1305439330543933;0.11627602841870938;0.014267904635683944;1.6971297627928075
F29;gamma;3;rap;False;1195;50;0.5213389121338912;0.521409794447969;-7.088231407774861e-05;-0.0050725594157004575
F29;gamma;9;bas;False;1185;50;0.25569620253164554;0.23899367876707614;0.016702523764569436;1.6128163141236667
F29;gamma;9;rap;False;1185;50;0.5088607594936709;0.524151242945524;-0.015290483451853059;-1.1430569419682637
F29;gamma;27;bas;False;1163;50;0.4531384350816853;0.4551331663957292;-0.001994731314043933;-0.1604878536552822
F29;gamma;27;rap;False;1163;50;0.5098882201203784;0.508730366888106;0.0011578532322724124;0.09396778382854674
F29;delta;1;bas;False;1197;50;0.02422723475355054;0.0197802255107469;0.0044470092428036435;1.0792655667032327
F29;delta;1;rap;False;1197;50;0.5179615705931495;0.5199901629713847;-0.0020285923782352062;-0.14070741472215592
F29;delta;3;bas;False;1195;50;0.05355648535564853;0.04701152329368881;0.006544962061959726;1.1372160612563071
F29;delta;3;rap;False;1195;50;0.5271966527196653;0.5300583982331566;-0.0028617455134913776;-0.19906860732259188
F29;delta;9;bas;False;1185;50;0.10379746835443038;0.10198837073025613;0.00180909762417425;0.23911210260342342
F29;delta;9;rap;False;1185;50;0.5164556962025316;0.5425910629824814;-0.026135366779949775;-1.8370642717509904
F29;delta;27;bas;False;1163;50;0.19604471195184867;0.20348731767226322;-0.007442605720414553;-0.753990557853812
F29;delta;27;rap;False;1163;50;0.5210662080825451;0.5565896259803266;-0.03552341789778149;-2.597166228585231
F29;epsilon;1;bas;False;1197;50;0.0810359231411863;0.07568753756044967;0.005348385580736624;0.7427809807612629
F29;epsilon;1;rap;False;1197;50;0.5162907268170426;0.5183470146603332;-0.0020562878432905454;-0.14508966744511675
F29;epsilon;3;bas;False;1195;50;0.18410041841004185;0.1732388339552556;0.010861584454786266;1.1119059039848938
F29;epsilon;3;rap;False;1195;50;0.5280334728033472;0.5194494048342347;0.008584067969112614;0.6245717703731066
F29;epsilon;9;bas;False;1185;50;0.37383966244725736;0.3606113467189121;0.013228315728345288;1.070969463181664
F29;epsilon;9;rap;False;1185;50;0.5248945147679325;0.5116187163602638;0.01327579840766874;1.0679111110738269
F29;epsilon;27;bas;False;1163;50;0.6689595872742906;0.6641662549843279;0.004793332289962702;0.3729162795181067
F29;epsilon;27;rap;False;1163;50;0.46689595872742906;0.4721018302319596;-0.005205871504530535;-0.44390347155181886
F30;alpha;1;bas;False;2141;50;0.09855207846800561;0.09488910881149118;0.0036629696565144247;0.6222202744475658
F30;alpha;1;rap;False;2141;50;0.5511443250817375;0.543460358425941;0.007683966655796545;0.7494535907822782
F30;alpha;3;bas;False;2134;50;0.21836925960637302;0.22318159455531913;-0.004812334948946146;-0.5929493801187177
F30;alpha;3;rap;False;2134;50;0.556232427366448;0.5524121044813913;0.0038203228850566995;0.40558942332464776
F30;alpha;9;bas;False;2125;50;0.46352941176470586;0.47262523667163814;-0.009095824906932327;-0.9055602170491164
F30;alpha;9;rap;False;2125;50;0.5411764705882353;0.5432698891597132;-0.00209341857147792;-0.24977863258873945
F30;alpha;27;bas;False;2099;50;0.8365888518342067;0.8489471175866289;-0.012358265752422134;-1.5580826053530967
F30;alpha;27;rap;False;2099;50;0.5259647451167222;0.5308437529811296;-0.004879007864407428;-0.5484185867866419
F30;beta;1;bas;False;2141;50;0.04203643157403083;0.03852344547785311;0.003512986096177713;0.9137128384097102
F30;beta;1;rap;False;2141;50;0.5128444652031761;0.5221716564993347;-0.009327191296158647;-0.8744873282238688
F30;beta;3;bas;False;2134;50;0.08762886597938144;0.08686367026300361;0.0007651957163778305;0.15089273480737547
F30;beta;3;rap;False;2134;50;0.5253045923149016;0.5319661417516631;-0.006661549436761599;-0.633362126666797
F30;beta;9;bas;False;2125;50;0.17505882352941177;0.17857815836108742;-0.0035193348316756323;-0.5074862519936235
F30;beta;9;rap;False;2125;50;0.540235294117647;0.5426286014358512;-0.0023933073182040715;-0.2383957597508097
F30;beta;27;bas;False;2099;50;0.3415912339209147;0.34506358846057106;-0.0034723545396563547;-0.38519646529092405
F30;beta;27;rap;False;2099;50;0.5397808480228681;0.547135394663238;-0.007354546640369891;-0.7928605303237463
F30;gamma;1;bas;False;2141;50;0.04156936011209715;0.04841777407600701;-0.006848413963909863;-1.7665424298833727
F30;gamma;1;rap;False;2141;50;0.5203176085941149;0.528098227845192;-0.007780619251077144;-0.7309229274718456
F30;gamma;3;bas;False;2134;50;0.10028116213683223;0.11149770184505856;-0.011216539708226307;-2.023919390824328
F30;gamma;3;rap;False;2134;50;0.5337394564198688;0.5372882241283693;-0.0035487677085005373;-0.3425483926144513
F30;gamma;9;bas;False;2125;50;0.22776470588235295;0.2306440537478461;-0.002879347865493155;-0.3699856337016191
F30;gamma;9;rap;False;2125;50;0.5454117647058824;0.5444331028541818;0.0009786618517005198;0.09921888611856852
F30;gamma;27;bas;False;2099;50;0.4321105288232492;0.4413961734272821;-0.00928564460403288;-0.9723106771270577
F30;gamma;27;rap;False;2099;50;0.5269175797999047;0.5365543739212849;-0.009636794121380179;-1.0814528372500185
F30;delta;1;bas;False;2141;50;0.019617001401214387;0.022525476906477687;-0.002908475505263302;-1.0486395687596846
F30;delta;1;rap;False;2141;50;0.5109761793554414;0.5190210553126077;-0.008044875957166346;-0.7490996163414222
F30;delta;3;bas;False;2134;50;0.046860356138706656;0.05308450614143846;-0.0062241500027318064;-1.5317964827954813
F30;delta;3;rap;False;2134;50;0.5276476101218369;0.5278819455429918;-0.00023433542115486146;-0.021959794665932002
F30;delta;9;bas;False;2125;50;0.10541176470588236;0.11080880667597515;-0.005397041970092793;-0.964875002889517
F30;delta;9;rap;False;2125;50;0.5270588235294118;0.5408843096119402;-0.013825486082528551;-1.31022159722193
F30;delta;27;bas;False;2099;50;0.20962363030014292;0.2157552077373369;-0.006131577437193945;-0.8327999539804835
F30;delta;27;rap;False;2099;50;0.5550262029537876;0.5539082838652878;0.0011179190884996935;0.11074554858152427
F30;epsilon;1;bas;False;2141;50;0.06679121905651565;0.07288936104698099;-0.0060981419904653335;-1.211757587796021
F30;epsilon;1;rap;False;2141;50;0.5329285380663241;0.5301343348189035;0.0027942032474206975;0.2673253413968474
F30;epsilon;3;bas;False;2134;50;0.16447985004686036;0.1685516208150996;-0.004071770768239259;-0.5720784973305513
F30;epsilon;3;rap;False;2134;50;0.5440487347703843;0.535065726925253;0.008983007845131206;0.9023358280787341
F30;epsilon;9;bas;False;2125;50;0.34447058823529414;0.34416138683608505;0.0003092013992090738;0.03472101407730279
F30;epsilon;9;rap;False;2125;50;0.5336470588235294;0.5365664178162273;-0.0029193589926978687;-0.3173602603211799
F30;epsilon;27;bas;False;2099;50;0.6193425440686041;0.6422871800322711;-0.02294463596366699;-2.3165167141603966
F30;epsilon;27;rap;False;2099;50;0.5040495474035255;0.5138798428334039;-0.009830295429878448;-1.1612986799529745
F31;alpha;1;bas;False;2057;50;0.08896451142440447;0.09288841319370922;-0.00392390176930474;-0.6925130371614558
F31;alpha;1;rap;False;2057;50;0.5469129800680603;0.5483474888154598;-0.0014345087473994732;-0.13802263433999107
F31;alpha;3;bas;False;2053;50;0.21480759863614224;0.2192214952286795;-0.004413896592537284;-0.5546926510404092
F31;alpha;3;rap;False;2053;50;0.573307355090112;0.5576936564591575;0.015613698630954569;1.6201964859440763
F31;alpha;9;bas;False;2041;50;0.46986771190592846;0.46882186588157687;0.0010458460243515926;0.10305792055615963
F31;alpha;9;rap;False;2041;50;0.5600195982361588;0.5521946816812763;0.007824916554882566;0.895711009838759
F31;alpha;27;bas;False;2015;50;0.862531017369727;0.8468824630538735;0.015648554315853557;2.071931582984118
F31;alpha;27;rap;False;2015;50;0.5330024813895782;0.534920937503747;-0.0019184561141688682;-0.21247985156240518
F31;beta;1;bas;False;2057;50;0.031113271754982984;0.03878485832170285;-0.007671586566719869;-2.1524220740868674
F31;beta;1;rap;False;2057;50;0.521147301895965;0.5208317805064133;0.0003155213895517112;0.029070193913860884
F31;beta;3;bas;False;2053;50;0.08183146614710181;0.08835803952378889;-0.006526573376687094;-1.204913324148776
F31;beta;3;rap;False;2053;50;0.5455431076473454;0.5304929789713542;0.01505012867599118;1.4087859632367592
F31;beta;9;bas;False;2041;50;0.1807937285644292;0.18293413141778636;-0.0021404028533571584;-0.3042483267247549
F31;beta;9;rap;False;2041;50;0.5389514943655072;0.5391760562851925;-0.00022456191968537334;-0.021851504594435838
F31;beta;27;bas;False;2015;50;0.36277915632754343;0.35300024338313424;0.009778912944409189;1.0555764131867884
F31;beta;27;rap;False;2015;50;0.5503722084367245;0.5404876885975409;0.009884519839183788;1.0438005233970356
F31;gamma;1;bas;False;2057;50;0.05055906660184735;0.04994608760119018;0.0006129790006571687;0.13826107150874792
F31;gamma;1;rap;False;2057;50;0.532328633932912;0.5259714420234832;0.006357191909428936;0.5875232171898085
F31;gamma;3;bas;False;2053;50;0.11446663419386265;0.11296662651068738;0.0015000076831752647;0.24580188034104905
F31;gamma;3;rap;False;2053;50;0.5499269361909401;0.5353320914739985;0.014594844716941677;1.3887419615474765
F31;gamma;9;bas;False;2041;50;0.2346888780009799;0.2305821483117739;0.004106729689206026;0.5230481952567173
F31;gamma;9;rap;False;2041;50;0.5448309652131308;0.5445124277925428;0.000318537420587958;0.032171469512852394
F31;gamma;27;bas;False;2015;50;0.4600496277915633;0.44215411041519176;0.01789551737637156;1.8237436470532753
F31;gamma;27;rap;False;2015;50;0.5444168734491315;0.5409359411152294;0.0034809323339021615;0.39054987170381583
F31;delta;1;bas;False;2057;50;0.02236266407389402;0.0220986427671716;0.0002640213067224214;0.08556840511637068
F31;delta;1;rap;False;2057;50;0.5187165775401069;0.5166867541032143;0.0020298234368926285;0.18517986618762702
F31;delta;3;bas;False;2053;50;0.05260594252313687;0.052671835260912125;-6.58927377752545e-05;-0.015118213156417534
F31;delta;3;rap;False;2053;50;0.5289819775937652;0.5257751577305189;0.0032068198632464284;0.2949318062037118
F31;delta;9;bas;False;2041;50;0.10191082802547771;0.11074336031565647;-0.008832532290178765;-1.562353853441583
F31;delta;9;rap;False;2041;50;0.5423811856932876;0.5377193175276203;0.004661868165667349;0.43833804648402713
F31;delta;27;bas;False;2015;50;0.21687344913151366;0.21653950811555972;0.0003339410159539084;0.04392731647296027
F31;delta;27;rap;False;2015;50;0.5612903225806452;0.5480959254770871;0.013194397103558088;1.2941150397306904
F31;epsilon;1;bas;False;2057;50;0.06465726786582401;0.07009098877024142;-0.005433720904417408;-1.117833630600766
F31;epsilon;1;rap;False;2057;50;0.5362177929022849;0.5338864747952463;0.0023313181070385085;0.2190215760924031
F31;epsilon;3;bas;False;2053;50;0.1539210910862153;0.16098337095509319;-0.00706227986887789;-1.0436542325821823
F31;epsilon;3;rap;False;2053;50;0.5426205552849489;0.5427236448024146;-0.00010308951746587056;-0.010174181319121135
F31;epsilon;9;bas;False;2041;50;0.3307202351788339;0.3333065013404091;-0.0025862661615751823;-0.2856430576316353
F31;epsilon;9;rap;False;2041;50;0.5600195982361588;0.549282371475304;0.010737226760854705;1.1619626823541096
F31;epsilon;27;bas;False;2015;50;0.6297766749379653;0.6342452478732955;-0.004468572935330409;-0.4416243841443062
F31;epsilon;27;rap;False;2015;50;0.535483870967742;0.5293654804890298;0.006118390478712192;0.6831522299413872
F32;alpha;1;bas;False;837;50;0.023894862604540025;0.040354726065736514;-0.016459863461196492;-3.47173998214575
F32;alpha;1;rap;False;837;50;0.6881720430107527;0.6507299712984433;0.037442071712309406;2.4312413454178046
F32;alpha;3;bas;False;836;50;0.06339712918660287;0.1133678058347938;-0.049970676648190944;-6.7786037742207705
F32;alpha;3;rap;False;836;50;0.7535885167464115;0.7233303592112524;0.030258157535159005;2.4074248652248413
